#{"t_start": 1629010397.2360623, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,4.082778
5.0,329,6.247093
2.0,224,7.711573
1.0,174,8.842562
1.0,155,9.837383
3.0,234,11.371471
0.0,127,12.177663
9.0,386,14.66362
3.0,249,16.31523
1.0,155,17.519755
2.0,188,18.948594
1.0,173,20.269944
4.0,321,22.48108
3.0,252,24.177705
0.0,129,24.972512
0.0,127,25.761897
1.0,173,26.887261
0.0,127,27.725458
0.0,129,28.558099
0.0,127,29.382209
2.0,205,30.704599
2.0,220,32.204484
1.0,174,33.306899
2.0,220,34.733836
0.0,129,35.549348
1.0,173,36.618098
0.0,129,37.389453
1.0,173,38.555111
0.0,127,39.355442
4.0,301,41.429187
2.0,201,42.69473
1.0,173,43.841992
5.0,327,46.062117
0.0,127,46.869639
0.0,127,47.709542
4.0,304,49.707657
0.0,129,50.486297
0.0,129,51.29413
1.0,157,52.288873
0.0,129,53.139074
2.0,220,54.613936
2.0,202,55.964578
2.0,202,57.295197
0.0,129,58.104869
0.0,129,58.902937
2.0,204,60.229198
1.0,173,61.344161
4.0,260,63.086359
0.0,129,63.916451
0.0,129,64.725003
0.0,129,65.558017
1.0,155,66.554773
0.0,129,67.34606
2.0,202,68.698719
0.0,129,69.53611
0.0,129,70.362436
0.0,129,71.21003
2.0,223,72.67612
0.0,127,73.497526
5.0,349,75.815264
0.0,127,76.655381
2.0,202,77.960043
1.0,155,78.94456
0.0,127,79.745776
1.0,177,80.910445
1.0,175,82.026014
3.0,251,83.68348
0.0,127,84.456129
2.0,201,85.740682
0.0,129,86.558631
1.0,175,87.71431
0.0,127,88.464125
0.0,129,89.344173
2.0,204,90.682251
0.0,127,91.46258
1.0,175,92.610388
0.0,125,93.385302
3.0,272,95.203033
2.0,204,96.538174
1.0,175,97.685728
1.0,155,98.666888
1.0,172,99.788956
0.0,127,100.56421
0.0,125,101.329786
0.0,129,102.126709
0.0,125,102.931708
0.0,127,103.74156
1.0,173,104.859095
1.0,173,106.029977
0.0,129,106.805384
2.0,205,108.158838
8.0,354,110.492719
1.0,155,111.494941
1.0,153,112.440015
0.0,129,113.224977
1.0,175,114.335389
0.0,127,115.126883
2.0,202,116.447682
