#{"t_start": 1629249967.9343517, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
7.0,427,4.464947
8.0,377,7.06315
0.0,129,7.91704
0.0,125,8.751031
3.0,247,10.393026
2.0,202,11.755295
3.0,248,13.452444
2.0,223,15.060615
2.0,223,16.632173
2.0,226,18.13004
3.0,266,20.073083
2.0,224,21.587338
0.0,129,22.444589
1.0,171,23.655812
0.0,127,24.559249
0.0,127,25.452562
0.0,127,26.321443
2.0,184,27.551033
2.0,199,29.091629
1.0,175,30.352426
4.0,255,32.236476
2.0,222,33.955805
4.0,301,36.293031
1.0,157,37.421279
0.0,129,38.444177
2.0,224,40.090289
0.0,129,41.013461
1.0,176,42.356435
2.0,202,43.784216
3.0,270,46.211122
0.0,127,47.276662
3.0,237,49.457337
0.0,127,50.329683
1.0,174,51.559375
0.0,125,52.417243
1.0,154,53.423339
4.0,301,55.864178
3.0,246,57.998362
1.0,155,59.142751
5.0,346,61.95033
2.0,206,63.508494
4.0,301,65.69999
3.0,252,67.590049
1.0,168,68.749598
2.0,202,70.195966
0.0,123,71.03968
0.0,129,71.900798
2.0,203,73.311157
0.0,127,74.172793
0.0,129,75.066934
2.0,203,76.501178
0.0,129,77.397163
3.0,252,79.173158
0.0,127,79.99875
0.0,127,80.854369
2.0,225,82.398511
3.0,246,84.131087
0.0,129,84.992117
0.0,129,85.878907
2.0,204,87.309299
0.0,125,88.158619
0.0,123,88.971786
0.0,125,89.840305
1.0,173,91.052755
1.0,171,92.16475
0.0,129,93.016077
1.0,175,94.340746
1.0,159,95.500115
1.0,155,96.648623
1.0,176,97.892455
0.0,129,98.975443
1.0,172,100.185181
0.0,129,101.149669
1.0,157,102.395103
0.0,127,103.34323
3.0,253,105.660228
4.0,300,108.143414
3.0,230,109.972246
1.0,177,111.337034
0.0,127,112.232563
0.0,125,113.103601
0.0,125,114.011298
0.0,127,114.933661
0.0,127,115.928208
4.0,302,118.459914
0.0,127,119.535112
0.0,129,120.541699
2.0,201,122.215024
1.0,155,123.354372
1.0,155,124.419862
2.0,222,126.017052
0.0,127,126.929254
1.0,171,128.139644
13.0,459,131.481347
1.0,155,132.560351
0.0,129,133.402721
3.0,250,135.189593
1.0,173,136.41716
2.0,220,137.998146
2.0,200,139.366294
0.0,129,140.210371
1.0,172,141.440359
1.0,173,142.647707
0.0,125,143.576123
0.0,125,144.504602
0.0,127,145.42451
1.0,171,146.680207
3.0,248,148.555645
1.0,173,149.715074
2.0,203,151.131616
1.0,173,152.28045
1.0,176,153.542434
0.0,127,154.377983
1.0,173,155.565417
1.0,173,156.785776
1.0,175,157.982005
2.0,200,159.461678
1.0,176,160.788435
2.0,203,162.177721
4.0,299,164.242078
2.0,204,165.721512
0.0,127,166.573339
0.0,127,167.415253
3.0,230,169.070647
3.0,272,170.99877
2.0,224,172.620246
1.0,173,173.776865
4.0,302,175.904019
7.0,325,178.210455
0.0,125,179.058646
1.0,155,180.130629
4.0,296,182.290824
1.0,155,183.4136
1.0,173,184.623278
2.0,224,186.233966
0.0,129,187.154893
3.0,252,188.98303
2.0,186,190.340603
0.0,125,191.218035
2.0,204,192.653736
0.0,127,193.546236
1.0,173,194.710486
0.0,125,195.603058
3.0,230,197.274163
7.0,428,200.346331
3.0,250,202.152083
1.0,157,203.264709
0.0,129,204.221334
0.0,125,205.072883
2.0,199,206.487691
2.0,187,207.823454
6.0,380,210.712687
0.0,125,211.608268
0.0,127,212.561182
1.0,175,213.872574
0.0,129,214.789154
1.0,155,215.89169
1.0,171,217.127426
2.0,200,218.533747
1.0,155,219.654993
2.0,217,221.269474
5.0,346,223.873074
1.0,155,225.0266
0.0,125,225.902975
1.0,155,227.059385
0.0,129,228.003145
0.0,127,228.926717
1.0,175,230.154266
4.0,298,232.340357
0.0,129,233.330641
1.0,172,234.617994
0.0,127,235.514843
0.0,127,236.637856
1.0,154,237.923558
1.0,175,239.412263
0.0,127,240.526177
1.0,170,241.834727
4.0,301,244.359383
2.0,205,245.941229
0.0,129,246.834753
0.0,127,247.788126
1.0,171,248.97165
1.0,157,250.122996
0.0,127,250.987808
0.0,125,251.842095
0.0,129,252.722181
2.0,198,254.147141
3.0,252,255.937478
0.0,127,256.830361
0.0,125,257.694654
0.0,125,258.542079
0.0,129,259.403989
2.0,222,261.014289
0.0,129,261.818338
0.0,129,262.684419
0.0,127,263.545766
0.0,129,264.386451
1.0,155,265.412268
2.0,220,267.046768
3.0,249,268.750559
0.0,129,269.596461
6.0,399,272.461122
0.0,129,273.320256
6.0,379,276.010819
0.0,129,276.89009
2.0,221,278.449846
0.0,127,279.2895
0.0,125,280.120264
0.0,125,280.998002
4.0,276,282.970666
3.0,274,284.884517
1.0,157,285.942634
0.0,129,286.83104
1.0,157,287.914843
0.0,129,288.779768
9.0,405,291.77315
0.0,129,292.636764
5.0,328,294.972913
1.0,174,296.188159
0.0,127,297.030527
1.0,176,298.23208
0.0,129,299.098843
0.0,129,299.96533
6.0,372,302.563794
4.0,300,304.695065
0.0,127,305.519943
2.0,200,306.940976
2.0,200,308.3387
0.0,129,309.193147
3.0,271,311.123207
0.0,127,311.957187
0.0,129,312.819036
2.0,202,314.297013
3.0,268,316.20848
1.0,175,317.418142
1.0,175,318.626748
3.0,272,320.567042
1.0,173,321.684581
