#{"t_start": 1629249968.0933125, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,279,3.265168
3.0,234,4.822642
0.0,129,5.651401
0.0,129,6.497493
5.0,351,8.946427
1.0,176,10.068457
0.0,125,10.904046
0.0,125,11.706158
1.0,173,12.836009
3.0,235,14.492359
0.0,125,15.338107
0.0,125,16.196991
0.0,129,17.022188
2.0,204,18.391857
1.0,171,19.627521
0.0,127,20.451817
1.0,155,21.475873
0.0,125,22.31197
0.0,127,23.167237
0.0,129,24.067508
2.0,191,25.47408
0.0,123,26.308705
5.0,354,28.971045
1.0,173,30.2169
1.0,175,31.464437
4.0,304,33.843325
0.0,125,34.698198
0.0,125,35.569712
3.0,272,37.78864
1.0,155,38.919786
0.0,127,39.796209
1.0,152,40.911635
1.0,155,42.053466
2.0,202,43.478428
1.0,173,44.985355
0.0,125,46.022202
3.0,274,48.529553
1.0,173,49.922039
7.0,398,52.836319
1.0,171,54.030641
3.0,250,56.190522
0.0,127,57.219913
3.0,233,59.041681
1.0,175,60.305644
1.0,157,61.58714
1.0,176,62.975557
2.0,185,64.215341
1.0,173,65.473822
1.0,173,66.815566
3.0,270,68.714681
0.0,129,69.587276
3.0,250,71.396925
0.0,125,72.210898
0.0,123,73.019023
1.0,173,74.286709
0.0,127,75.142134
1.0,157,76.205733
0.0,129,77.091584
4.0,303,79.275951
2.0,218,80.781821
1.0,155,81.797922
0.0,129,82.665113
1.0,175,83.86198
0.0,129,84.731612
7.0,323,87.069002
0.0,127,87.932161
2.0,186,89.245184
0.0,129,90.12123
3.0,272,92.02618
1.0,176,93.25329
2.0,201,94.759963
2.0,202,96.296026
0.0,129,97.200286
0.0,129,98.152349
1.0,175,99.510082
2.0,221,101.195461
0.0,129,102.200617
2.0,204,103.879533
0.0,127,104.989479
1.0,155,106.238932
1.0,153,107.451386
0.0,127,108.507522
2.0,224,110.235304
0.0,125,111.138925
0.0,127,112.036223
0.0,127,112.918451
5.0,328,115.51426
0.0,129,116.583652
0.0,129,117.637962
0.0,127,118.595347
2.0,221,120.474964
1.0,173,121.896158
1.0,155,123.022468
2.0,219,124.574916
0.0,123,125.423496
1.0,157,126.585253
1.0,173,127.785105
0.0,129,128.651045
1.0,175,129.854492
2.0,219,131.439475
0.0,125,132.26999
1.0,173,133.457453
2.0,201,134.870569
0.0,127,135.732128
1.0,169,136.943267
0.0,127,137.79054
2.0,219,139.317546
1.0,173,140.482408
0.0,129,141.399989
4.0,283,143.548716
0.0,129,144.505412
1.0,175,145.782453
0.0,127,146.721538
1.0,175,148.013467
1.0,173,149.17572
4.0,299,151.288226
1.0,175,152.506952
2.0,219,154.036284
2.0,222,155.617305
1.0,171,156.834038
2.0,222,158.419805
1.0,157,159.5638
0.0,129,160.482352
0.0,129,161.322442
0.0,127,162.153131
1.0,176,163.331879
0.0,129,164.177958
0.0,125,165.055291
1.0,171,166.235913
0.0,127,167.089676
1.0,157,168.182612
0.0,125,169.036021
0.0,129,169.878128
0.0,125,170.704554
0.0,127,171.583567
0.0,127,172.44097
0.0,129,173.273476
0.0,125,174.083138
2.0,222,175.620662
2.0,222,177.166938
1.0,157,178.280051
3.0,248,180.040122
0.0,129,180.924528
2.0,204,182.362228
0.0,129,183.302895
1.0,171,184.490889
2.0,203,185.925824
3.0,228,187.587663
5.0,331,190.084755
0.0,125,190.937348
3.0,234,192.651009
1.0,155,193.709976
1.0,174,194.948354
0.0,125,195.814876
0.0,129,196.697109
1.0,175,197.887926
2.0,200,199.265092
0.0,127,200.11759
1.0,171,201.33463
1.0,175,202.554455
0.0,127,203.450836
1.0,157,204.603391
0.0,125,205.452788
3.0,268,207.399752
0.0,127,208.301613
4.0,299,210.554419
3.0,276,212.716889
0.0,127,213.606142
2.0,200,215.084287
0.0,129,216.028137
2.0,202,217.457308
0.0,125,218.29805
2.0,185,219.645176
6.0,356,222.357371
0.0,127,223.217999
3.0,251,225.173512
5.0,291,227.400161
0.0,129,228.325869
0.0,127,229.236671
0.0,129,230.12536
5.0,331,232.595534
1.0,157,233.802783
2.0,205,235.314487
0.0,125,236.399877
6.0,322,239.281156
0.0,129,240.42439
1.0,177,241.757513
3.0,250,243.793503
0.0,127,244.803806
1.0,177,246.138469
2.0,224,247.844491
2.0,224,249.484613
0.0,127,250.361754
1.0,173,251.55834
2.0,203,252.988748
0.0,127,253.88575
2.0,200,255.266156
5.0,328,257.747352
0.0,127,258.621444
0.0,125,259.4332
0.0,123,260.300657
3.0,246,261.996992
1.0,173,263.174693
4.0,299,265.278105
1.0,173,266.545026
3.0,253,268.27606
1.0,171,269.456934
1.0,174,270.616395
1.0,155,271.669616
0.0,127,272.517158
0.0,127,273.381426
1.0,173,274.538491
0.0,129,275.386519
1.0,155,276.452959
2.0,223,278.020828
1.0,157,279.079408
0.0,123,279.901241
0.0,129,280.804934
3.0,236,282.451284
1.0,176,283.680796
0.0,129,284.516599
0.0,125,285.350157
5.0,330,287.75592
2.0,202,289.170929
4.0,299,291.341546
4.0,299,293.488899
2.0,202,294.896071
2.0,200,296.301318
2.0,198,297.664643
1.0,173,298.86335
8.0,499,302.435689
5.0,349,304.921726
4.0,299,307.059191
0.0,125,307.904088
0.0,125,308.738595
2.0,201,310.107401
3.0,250,311.894325
1.0,173,313.094915
2.0,202,314.569621
2.0,200,315.948338
1.0,155,316.995207
5.0,350,319.503
1.0,153,320.573902
2.0,200,321.925404
0.0,127,322.752774
0.0,129,323.602521
0.0,127,324.44039
3.0,270,326.350963
4.0,321,328.657594
2.0,187,329.966704
1.0,155,331.024535
2.0,202,332.450631
1.0,170,333.800704
6.0,402,336.902797
0.0,129,337.783805
0.0,129,338.751325
1.0,153,339.868847
0.0,129,340.775017
1.0,175,341.984381
0.0,127,342.841537
0.0,129,343.79798
0.0,123,344.655199
1.0,157,345.783997
2.0,202,347.236908
2.0,224,348.892717
0.0,129,349.795945
2.0,225,351.448377
2.0,184,352.796939
2.0,204,354.292051
2.0,222,355.813622
1.0,174,357.021902
2.0,202,358.4553
5.0,349,361.165342
1.0,157,362.321842
0.0,129,363.340543
3.0,247,365.349571
4.0,315,367.666728
5.0,352,370.288461
1.0,171,371.532906
0.0,127,372.34477
3.0,250,374.170021
0.0,129,375.05742
0.0,129,375.986371
0.0,127,376.799076
2.0,200,378.319576
2.0,203,379.977415
0.0,125,380.814173
5.0,352,383.773052
0.0,129,384.688391
0.0,123,385.580482
3.0,270,387.531679
0.0,129,388.415266
3.0,271,390.362541
0.0,125,391.223204
3.0,268,393.029302
