#{"t_start": 1629249967.8299887, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,2.458329
3.0,248,4.101348
3.0,269,5.948633
2.0,202,7.274984
0.0,125,8.098611
0.0,123,8.916762
1.0,173,10.025829
0.0,127,10.857025
7.0,413,13.730103
5.0,350,16.29096
2.0,200,17.64531
0.0,129,18.477407
0.0,125,19.34539
0.0,127,20.205532
0.0,125,21.007688
0.0,127,21.843038
2.0,206,23.254108
0.0,125,24.119704
0.0,125,24.997696
2.0,183,26.319138
3.0,250,28.115906
1.0,173,29.451985
0.0,127,30.308943
1.0,172,31.523474
0.0,129,32.470538
0.0,129,33.418721
5.0,332,35.956392
0.0,125,36.922259
3.0,248,38.866489
0.0,129,39.759181
3.0,270,41.794219
2.0,223,43.391192
1.0,174,44.880307
1.0,173,46.388956
2.0,206,48.165873
1.0,157,49.598438
1.0,175,50.824621
0.0,127,51.710299
3.0,274,53.657838
0.0,127,54.539282
4.0,262,56.836016
1.0,157,58.102085
4.0,323,60.568976
1.0,153,61.81406
0.0,129,62.820574
3.0,270,64.752424
4.0,277,66.916331
2.0,222,68.449429
3.0,230,70.110944
2.0,204,71.548932
3.0,252,73.322393
0.0,125,74.169952
1.0,155,75.276727
2.0,204,76.713892
2.0,205,78.169421
1.0,155,79.216382
2.0,206,80.647451
14.0,458,83.942017
2.0,185,85.230809
2.0,204,86.651392
0.0,127,87.526644
1.0,157,88.615287
4.0,297,90.766682
4.0,278,92.691054
2.0,181,94.007918
0.0,125,94.886857
0.0,125,95.836059
0.0,127,96.70784
2.0,224,98.439261
4.0,298,100.751596
0.0,129,101.72564
1.0,155,102.941208
4.0,322,105.845955
2.0,184,107.263962
1.0,157,108.611534
1.0,173,109.909117
0.0,127,110.866671
0.0,127,111.792863
2.0,204,113.290836
2.0,200,114.798777
0.0,127,115.736419
0.0,127,116.78312
2.0,202,118.435949
4.0,296,121.019287
1.0,176,122.419424
0.0,127,123.32427
0.0,127,124.202063
2.0,204,125.612602
0.0,123,126.516886
2.0,224,128.125621
2.0,228,129.733768
0.0,127,130.628925
2.0,202,132.031895
2.0,223,133.593985
6.0,355,136.192811
0.0,127,137.06967
0.0,129,137.934243
2.0,221,139.470097
2.0,221,141.032552
1.0,155,142.149156
0.0,129,143.013047
1.0,155,144.19533
0.0,127,145.139208
1.0,153,146.21477
0.0,125,147.136766
1.0,153,148.25629
2.0,204,149.661476
1.0,173,150.838296
8.0,380,153.590478
1.0,174,154.784271
1.0,175,156.016546
0.0,127,156.85128
0.0,125,157.68003
0.0,127,158.587367
1.0,153,159.692549
1.0,155,160.828385
1.0,176,162.012557
0.0,129,162.872944
6.0,378,165.59612
1.0,170,166.77664
2.0,201,168.199443
1.0,155,169.265507
1.0,153,170.280491
2.0,202,171.724898
2.0,200,173.134177
2.0,225,174.653763
5.0,350,177.129789
0.0,127,177.968873
5.0,304,180.199446
2.0,224,181.799351
1.0,176,183.080917
0.0,127,183.951172
2.0,223,185.527801
1.0,173,186.797886
1.0,171,188.002797
5.0,346,190.597397
1.0,172,191.820438
1.0,171,193.040604
0.0,125,193.882639
1.0,171,195.087947
2.0,200,196.548507
3.0,272,198.452197
1.0,173,199.647765
1.0,170,200.839377
4.0,300,203.036783
1.0,173,204.326774
1.0,155,205.390229
4.0,296,207.560374
1.0,173,208.846523
0.0,127,209.737271
3.0,248,211.542234
2.0,198,213.120729
0.0,127,214.028479
2.0,223,215.66028
2.0,225,217.338448
1.0,171,218.497275
2.0,206,220.026919
0.0,129,220.948086
1.0,155,222.076349
2.0,204,223.533838
0.0,125,224.446282
1.0,172,225.740904
0.0,129,226.669847
2.0,219,228.325654
1.0,171,229.592011
1.0,174,230.815932
5.0,331,233.339438
5.0,352,236.077713
2.0,202,237.938835
3.0,250,240.19418
2.0,185,241.679294
0.0,129,242.56768
4.0,283,244.986929
1.0,176,246.317157
0.0,127,247.237769
0.0,127,248.163599
