#{"t_start": 1629268362.5944347, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,173,2.755746
2.0,198,4.08636
0.0,127,4.915104
3.0,268,6.754885
1.0,173,7.933774
0.0,127,8.74146
0.0,125,9.558283
0.0,129,10.41586
1.0,173,11.543289
3.0,270,13.398753
1.0,170,14.524657
0.0,125,15.308438
1.0,157,16.301356
1.0,173,17.457677
1.0,177,18.651593
2.0,222,20.173551
0.0,127,20.999054
0.0,125,21.785802
0.0,125,22.58282
0.0,127,23.435519
0.0,127,24.267234
1.0,155,25.34802
0.0,127,26.198961
1.0,173,27.341174
0.0,125,28.106233
0.0,127,28.950036
0.0,129,29.79548
3.0,250,31.586016
0.0,129,32.423453
4.0,296,34.426368
1.0,171,35.642161
0.0,125,36.444166
0.0,129,37.319563
2.0,219,38.792571
0.0,127,39.617661
0.0,129,40.434638
3.0,252,42.139909
0.0,129,43.104487
4.0,275,44.999564
3.0,270,46.843119
3.0,255,48.546738
0.0,123,49.371775
0.0,127,50.206282
2.0,220,51.659176
1.0,175,52.847135
0.0,127,53.665284
0.0,125,54.497569
3.0,232,56.024384
0.0,125,56.859679
5.0,329,59.160729
2.0,218,60.63852
0.0,125,61.461137
2.0,202,62.85262
0.0,129,63.686378
2.0,217,65.163246
0.0,127,65.996662
1.0,157,67.04558
1.0,153,68.036189
0.0,125,68.856209
1.0,174,70.035467
0.0,127,70.854631
1.0,175,72.050352
1.0,173,73.18672
3.0,246,74.883676
0.0,129,75.727568
2.0,221,77.268104
5.0,352,79.717923
0.0,127,80.500533
4.0,299,82.512836
2.0,183,83.741651
2.0,220,85.21776
3.0,234,86.777413
0.0,125,87.60078
0.0,129,88.412112
0.0,129,89.289315
0.0,129,90.15665
4.0,318,92.401915
1.0,173,93.594155
0.0,127,94.463988
0.0,127,95.320718
0.0,129,96.189814
1.0,175,97.324176
2.0,221,98.832085
1.0,155,99.840795
2.0,218,101.352726
2.0,198,102.718575
2.0,221,104.240554
1.0,175,105.421358
0.0,127,106.249793
1.0,175,107.427924
0.0,123,108.249292
0.0,127,109.069968
1.0,155,110.078027
0.0,129,110.897892
0.0,129,111.741541
2.0,224,113.29331
1.0,173,114.480885
1.0,173,115.610737
2.0,184,116.861696
3.0,218,118.353605
3.0,255,120.137347
2.0,222,121.645749
1.0,173,122.782554
0.0,127,123.608923
5.0,349,126.064963
2.0,181,127.245263
1.0,178,128.460927
3.0,249,130.124465
0.0,129,130.978914
1.0,159,132.08161
0.0,129,132.88684
4.0,321,135.034387
2.0,221,136.549181
2.0,224,138.064606
1.0,173,139.161159
0.0,127,139.997225
1.0,176,141.186718
1.0,157,142.250331
1.0,173,143.411685
4.0,301,145.390581
0.0,127,146.242378
1.0,155,147.234005
2.0,206,148.648262
2.0,224,150.175504
0.0,129,151.027522
0.0,129,151.926736
0.0,129,152.732699
1.0,153,153.771366
0.0,125,154.58785
5.0,352,157.010662
2.0,200,158.375652
0.0,125,159.247713
1.0,157,160.285501
1.0,155,161.322853
2.0,202,162.642842
5.0,352,165.160629
0.0,129,166.017434
2.0,227,167.549092
5.0,350,169.99097
1.0,155,171.042078
2.0,202,172.432985
2.0,184,173.671054
1.0,153,174.687067
1.0,173,175.817117
2.0,201,177.199567
0.0,129,178.05105
3.0,252,179.779182
0.0,129,180.566683
0.0,127,181.387097
1.0,173,182.633457
2.0,184,183.871619
1.0,175,185.015188
4.0,279,186.877006
4.0,296,188.940402
1.0,175,190.121455
0.0,127,190.934659
0.0,127,191.798731
0.0,129,192.628669
0.0,127,193.477089
0.0,129,194.376765
3.0,275,196.236739
4.0,299,198.241311
0.0,129,199.095574
2.0,222,200.654208
3.0,248,202.321032
2.0,201,203.677079
0.0,127,204.532152
0.0,127,205.383222
1.0,173,206.597832
1.0,175,207.767318
1.0,152,208.772552
0.0,125,209.604885
3.0,253,211.30106
0.0,127,212.191571
0.0,127,212.97263
1.0,155,214.022016
0.0,127,214.856675
2.0,221,216.342542
3.0,212,217.78524
2.0,200,219.130396
4.0,301,221.127753
0.0,129,221.988152
1.0,176,223.118449
3.0,252,224.854528
0.0,129,225.717144
3.0,230,227.27006
0.0,129,228.104922
0.0,129,228.959688
0.0,127,229.821955
0.0,129,230.646956
0.0,127,231.501771
3.0,250,233.199918
0.0,129,234.04772
1.0,173,235.232172
1.0,157,236.278177
4.0,317,238.454296
1.0,155,239.475055
0.0,127,240.313946
3.0,252,242.037072
3.0,252,243.746667
3.0,250,245.459802
0.0,127,246.277194
0.0,127,247.106703
5.0,371,249.725946
1.0,173,250.867435
0.0,129,251.762595
4.0,301,253.854532
0.0,127,254.663122
0.0,129,255.481
1.0,170,256.615145
1.0,153,257.59882
3.0,270,259.490124
2.0,202,260.814319
2.0,202,262.214656
1.0,157,263.249121
0.0,127,264.098639
1.0,171,265.227008
0.0,127,266.013939
1.0,178,267.249226
2.0,218,268.722834
0.0,129,269.550593
0.0,129,270.413072
4.0,299,272.491968
0.0,125,273.310317
2.0,203,274.696074
1.0,157,275.74621
2.0,217,277.24948
0.0,127,278.060612
0.0,127,278.867139
0.0,129,279.710309
4.0,299,281.762954
0.0,129,282.626772
0.0,129,283.461964
0.0,129,284.305881
0.0,127,285.140181
2.0,200,286.46514
6.0,399,289.225304
0.0,129,290.093991
4.0,282,292.052065
2.0,202,293.454154
3.0,270,295.338873
0.0,127,296.13422
2.0,200,297.489798
0.0,129,298.302713
2.0,205,299.693651
1.0,176,300.842005
2.0,202,302.16394
0.0,129,303.030695
9.0,378,305.637459
0.0,127,306.428388
1.0,175,307.582886
0.0,129,308.413291
1.0,173,309.573003
1.0,157,310.64036
2.0,225,312.139617
0.0,127,312.973411
1.0,175,314.127161
0.0,123,314.900006
0.0,129,315.747594
6.0,400,318.568285
2.0,200,319.888904
2.0,203,321.239642
0.0,125,322.06208
0.0,125,322.893659
0.0,127,323.729115
0.0,127,324.508965
1.0,172,325.691809
2.0,186,326.891326
0.0,127,327.700602
0.0,127,328.553763
1.0,155,329.569563
2.0,202,330.917845
1.0,157,332.009272
2.0,204,333.386742
0.0,129,334.253416
5.0,352,336.735212
10.0,427,339.709528
1.0,173,340.842117
2.0,204,342.258503
1.0,173,343.427046
3.0,250,345.161813
0.0,127,345.990009
1.0,173,347.125339
0.0,129,347.951648
3.0,250,349.658035
4.0,299,351.75391
5.0,350,354.15621
0.0,127,354.992707
2.0,224,356.487022
4.0,280,358.409345
3.0,270,360.315701
0.0,127,361.153907
3.0,270,362.991389
1.0,157,364.057057
1.0,155,365.104207
0.0,125,365.936596
0.0,127,366.753331
0.0,125,367.549173
1.0,153,368.563726
1.0,173,369.727639
0.0,127,370.514917
3.0,270,372.325421
4.0,301,374.393648
1.0,153,375.443676
0.0,129,376.265773
3.0,229,377.807423
0.0,125,378.613618
0.0,125,379.389264
1.0,153,380.419995
0.0,123,381.242807
1.0,153,382.267813
2.0,202,383.654477
1.0,173,384.819214
1.0,155,385.87821
0.0,127,386.721194
2.0,218,388.163759
3.0,272,389.976899
1.0,174,391.196656
1.0,175,392.430564
1.0,153,393.433626
0.0,127,394.22697
1.0,174,395.400734
2.0,202,396.768275
1.0,173,397.955449
2.0,224,399.540853
2.0,220,401.000446
3.0,230,402.589608
0.0,125,403.402486
3.0,228,404.958944
2.0,206,406.351542
0.0,127,407.176269
0.0,127,407.998121
0.0,125,408.794212
0.0,127,409.596363
3.0,251,411.324976
0.0,127,412.154786
1.0,155,413.158809
2.0,198,414.559191
3.0,274,416.388674
0.0,129,417.223492
1.0,157,418.242415
1.0,157,419.289075
0.0,127,420.098989
0.0,127,420.929451
0.0,129,421.757319
