#{"t_start": 1629268362.7080584, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,2.303007
4.0,277,4.207998
2.0,224,5.757683
2.0,202,7.109097
2.0,220,8.606
1.0,173,9.799535
1.0,157,10.83325
2.0,204,12.208805
4.0,314,14.349586
10.0,454,17.500508
3.0,268,19.371183
1.0,155,20.367546
0.0,129,21.217969
2.0,218,22.684285
0.0,127,23.53955
2.0,202,24.961709
0.0,127,25.819397
1.0,157,26.856773
0.0,125,27.632878
0.0,129,28.441437
0.0,125,29.263176
0.0,127,30.104623
1.0,153,31.168926
4.0,280,33.111401
2.0,200,34.437701
0.0,129,35.297047
2.0,202,36.723855
0.0,127,37.552925
5.0,351,39.981519
2.0,224,41.506938
1.0,171,42.744158
2.0,200,44.060253
2.0,187,45.338247
2.0,200,46.679108
3.0,217,48.100468
2.0,205,49.534292
1.0,175,50.700143
1.0,173,51.823338
3.0,252,53.578447
0.0,125,54.411294
4.0,320,56.598003
2.0,200,57.962363
0.0,127,58.800439
0.0,127,59.587375
3.0,228,61.163133
2.0,220,62.685331
2.0,226,64.241931
3.0,218,65.715959
0.0,127,66.540284
0.0,129,67.385456
0.0,127,68.230758
0.0,127,69.064957
0.0,127,69.863392
3.0,272,71.760628
1.0,174,72.916202
3.0,252,74.635205
0.0,129,75.481951
1.0,175,76.703132
0.0,129,77.570699
3.0,252,79.273599
2.0,187,80.475155
0.0,129,81.332674
1.0,173,82.430266
1.0,175,83.580594
0.0,129,84.421365
8.0,435,87.422086
3.0,251,89.17575
2.0,224,90.770639
1.0,157,91.797348
4.0,299,93.945485
0.0,129,94.793288
0.0,127,95.681639
5.0,329,97.968236
1.0,158,98.978973
4.0,275,100.916937
1.0,174,102.090538
0.0,127,102.935976
0.0,127,103.751046
1.0,171,104.92299
5.0,348,107.35317
2.0,202,108.732984
2.0,209,110.143442
3.0,272,112.022247
9.0,401,114.892507
2.0,206,116.250892
1.0,155,117.269706
0.0,129,118.123364
0.0,129,118.988645
3.0,248,120.707939
0.0,129,121.54873
0.0,129,122.354158
2.0,200,123.735648
0.0,127,124.581383
0.0,127,125.34656
0.0,129,126.223879
4.0,320,128.427681
0.0,125,129.234842
3.0,272,131.08958
0.0,127,131.937274
2.0,203,133.277862
2.0,222,134.729993
3.0,234,136.340244
2.0,203,137.671097
0.0,129,138.503588
2.0,227,140.044295
3.0,256,141.840945
0.0,125,142.613344
3.0,251,144.298606
2.0,220,145.760468
0.0,127,146.601575
2.0,184,147.855036
1.0,172,148.977029
0.0,127,149.805284
2.0,204,151.180278
3.0,248,152.940889
0.0,127,153.790793
0.0,129,154.631823
3.0,253,156.31793
2.0,224,157.834031
0.0,125,158.679316
0.0,125,159.559356
3.0,251,161.284057
2.0,218,162.748875
0.0,127,163.551186
1.0,173,164.718813
2.0,200,166.152812
3.0,250,167.818886
0.0,129,168.67979
1.0,155,169.694301
0.0,129,170.5358
0.0,127,171.399104
2.0,198,172.756184
1.0,175,173.922924
8.0,352,176.339375
1.0,172,177.519902
1.0,171,178.654703
0.0,129,179.498355
2.0,201,180.807107
1.0,159,181.900741
0.0,129,182.809799
1.0,155,183.830437
2.0,204,185.187407
1.0,175,186.305907
0.0,129,187.128739
0.0,125,187.93401
1.0,173,189.097473
0.0,129,189.921047
2.0,202,191.291465
4.0,319,193.581958
0.0,127,194.471274
2.0,222,195.92958
1.0,174,197.08747
3.0,251,198.764606
1.0,175,199.972872
0.0,125,200.799022
5.0,331,203.070035
1.0,155,204.116561
1.0,175,205.338536
0.0,127,206.221883
2.0,220,207.72691
2.0,224,209.234102
6.0,380,211.921286
0.0,129,212.744946
1.0,153,213.770245
1.0,174,214.946693
1.0,176,216.11392
6.0,396,218.875229
0.0,127,219.678529
3.0,252,221.355204
4.0,278,223.279377
1.0,174,224.405155
0.0,127,225.27374
0.0,129,226.114728
1.0,176,227.27026
0.0,125,228.077499
0.0,127,228.911918
6.0,362,231.533753
2.0,219,232.958675
3.0,250,234.670986
2.0,220,236.24634
4.0,303,238.294941
3.0,250,240.028542
2.0,198,241.344704
2.0,224,242.876511
2.0,222,244.378541
2.0,198,245.702125
0.0,127,246.53978
0.0,129,247.417346
1.0,172,248.534939
1.0,155,249.574407
0.0,129,250.41459
0.0,127,251.240778
1.0,173,252.418731
1.0,174,253.591629
0.0,127,254.385456
0.0,127,255.204729
1.0,171,256.346393
2.0,222,257.842979
1.0,157,258.895209
0.0,127,259.719385
1.0,175,260.872251
0.0,129,261.724031
2.0,202,263.082619
1.0,157,264.188581
4.0,277,266.027852
0.0,127,266.885389
0.0,129,267.744556
0.0,127,268.527956
3.0,268,270.413203
0.0,127,271.243017
1.0,173,272.39438
2.0,221,273.924719
0.0,127,274.752347
0.0,127,275.565515
0.0,127,276.394441
1.0,157,277.440193
3.0,272,279.323767
5.0,352,281.780442
2.0,202,283.14598
1.0,177,284.338686
1.0,175,285.530081
3.0,230,287.027784
