#{"t_start": 1629268362.6270049, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,173,2.723103
0.0,125,3.534381
1.0,174,4.69447
0.0,129,5.547112
0.0,125,6.326788
4.0,261,8.14385
1.0,157,9.174175
0.0,127,10.01781
1.0,157,11.056904
0.0,129,11.88097
5.0,350,14.282522
5.0,352,16.720348
0.0,129,17.528374
3.0,248,19.249881
0.0,127,20.0657
0.0,129,20.901019
3.0,271,22.748306
0.0,129,23.63979
0.0,129,24.494058
0.0,129,25.368343
6.0,396,28.114788
1.0,171,29.254351
0.0,129,30.119105
0.0,127,30.99414
2.0,184,32.24681
1.0,174,33.386711
3.0,270,35.25513
0.0,127,36.09211
0.0,129,36.989519
0.0,123,37.773399
0.0,129,38.601053
1.0,176,39.780328
0.0,129,40.608009
2.0,227,42.130843
4.0,299,44.295486
1.0,155,45.321923
1.0,155,46.320616
2.0,220,47.802893
2.0,204,49.203135
1.0,175,50.393626
0.0,125,51.156696
1.0,153,52.167484
1.0,175,53.358085
3.0,230,54.939021
1.0,173,56.082196
0.0,125,56.909622
2.0,204,58.296825
3.0,244,59.926736
0.0,127,60.765883
0.0,127,61.636369
2.0,203,63.013412
1.0,173,64.152491
0.0,127,64.980301
1.0,176,66.16655
4.0,300,68.255798
0.0,127,69.09237
3.0,247,70.761672
1.0,153,71.800917
0.0,127,72.616066
0.0,127,73.438488
0.0,127,74.256784
3.0,228,75.835503
0.0,125,76.662022
0.0,127,77.500789
2.0,220,78.986974
3.0,252,80.682104
4.0,297,82.701464
2.0,220,84.14708
1.0,175,85.32599
0.0,127,86.121698
0.0,125,86.918677
0.0,125,87.723839
0.0,125,88.521769
0.0,129,89.417046
1.0,157,90.496171
4.0,299,92.572704
0.0,125,93.399771
3.0,252,95.2108
0.0,127,96.07687
1.0,153,97.071458
0.0,129,97.919658
4.0,301,99.986456
1.0,157,101.045768
1.0,153,102.05124
0.0,127,102.896322
2.0,199,104.282259
2.0,202,105.639616
0.0,129,106.484713
2.0,224,108.027328
0.0,127,108.851964
0.0,129,109.686105
3.0,250,111.372982
0.0,125,112.211214
1.0,175,113.393036
0.0,127,114.228777
3.0,272,116.076406
0.0,127,116.934248
0.0,129,117.770565
5.0,303,119.886837
2.0,204,121.273064
3.0,252,123.031359
3.0,230,124.617359
2.0,198,125.930664
3.0,230,127.495187
0.0,127,128.308816
0.0,127,129.14069
