#{"t_start": 1629268362.686223, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,205,2.903549
2.0,222,4.402225
1.0,157,5.447137
2.0,202,6.810372
3.0,272,8.706469
0.0,125,9.528498
0.0,129,10.376626
0.0,129,11.198349
5.0,352,13.617451
1.0,155,14.627748
4.0,278,16.504787
3.0,254,18.226119
3.0,232,19.845193
4.0,301,21.930892
5.0,350,24.410642
0.0,129,25.284609
1.0,174,26.472674
0.0,127,27.281384
2.0,221,28.754437
2.0,183,29.998701
0.0,127,30.861675
0.0,127,31.724796
3.0,267,33.5308
1.0,157,34.582466
0.0,129,35.449063
3.0,250,37.207919
0.0,127,38.015173
0.0,127,38.829664
1.0,175,40.003355
0.0,125,40.8274
2.0,198,42.131129
0.0,127,43.073565
0.0,125,43.847856
3.0,248,45.547316
0.0,127,46.340927
0.0,127,47.169451
2.0,222,48.64883
0.0,129,49.521754
1.0,175,50.688818
3.0,248,52.374227
3.0,276,54.29075
1.0,173,55.444608
1.0,174,56.589387
0.0,129,57.453132
0.0,127,58.295662
3.0,211,59.689668
1.0,173,60.871595
3.0,249,62.581725
2.0,200,63.940628
6.0,401,66.777693
0.0,123,67.571207
4.0,263,69.422923
2.0,207,70.811892
6.0,378,73.478819
6.0,397,76.255751
2.0,224,77.856531
1.0,177,78.997535
3.0,250,80.695784
2.0,203,82.009059
1.0,157,83.028529
2.0,205,84.410064
1.0,173,85.54456
2.0,226,87.058091
2.0,224,88.58366
3.0,250,90.377044
0.0,129,91.201364
0.0,129,92.062449
1.0,155,93.097912
0.0,125,93.950568
1.0,175,95.1737
2.0,218,96.671341
0.0,129,97.511463
1.0,153,98.521757
0.0,127,99.316864
2.0,204,100.716587
2.0,204,102.138063
0.0,123,102.938617
0.0,129,103.788646
0.0,127,104.621762
2.0,204,106.000661
0.0,125,106.834725
0.0,129,107.676668
3.0,251,109.396538
0.0,127,110.218316
0.0,127,111.013602
1.0,173,112.206074
1.0,173,113.3784
2.0,186,114.632946
3.0,215,116.070204
2.0,204,117.473409
0.0,125,118.302912
0.0,127,119.138476
1.0,173,120.292362
3.0,232,121.879232
1.0,153,122.892627
0.0,125,123.6966
4.0,279,125.630925
3.0,250,127.328758
2.0,203,128.724715
3.0,250,130.413692
2.0,184,131.665392
3.0,250,133.359432
1.0,175,134.474153
0.0,127,135.279214
2.0,204,136.66585
0.0,129,137.459902
1.0,175,138.628256
0.0,127,139.416443
0.0,129,140.281279
1.0,155,141.319312
0.0,127,142.158543
0.0,129,143.000156
5.0,313,145.057411
1.0,155,146.107154
5.0,352,148.574816
4.0,320,150.799695
3.0,252,152.559475
1.0,169,153.732551
6.0,352,156.141506
4.0,278,158.07538
1.0,153,159.174186
1.0,155,160.176701
0.0,127,161.009915
3.0,251,162.713486
0.0,129,163.528523
3.0,257,165.37742
1.0,173,166.566178
4.0,302,168.618802
0.0,127,169.422288
2.0,223,171.006782
2.0,220,172.509902
2.0,202,173.879015
1.0,157,174.911081
0.0,129,175.72518
0.0,129,176.564465
1.0,155,177.631537
0.0,129,178.434482
0.0,129,179.277966
5.0,350,181.714404
3.0,252,183.518994
1.0,153,184.512754
3.0,248,186.14468
0.0,125,186.941315
1.0,176,188.127969
3.0,273,190.010048
2.0,222,191.577043
1.0,175,192.75047
3.0,270,194.698717
4.0,302,196.721994
1.0,153,197.69869
