#{"t_start": 1629285635.0937352, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,185,2.79563
2.0,199,4.092865
0.0,129,4.935041
2.0,203,6.286188
0.0,127,7.118198
1.0,155,8.172086
1.0,155,9.200518
3.0,250,10.925683
5.0,348,13.320624
0.0,129,14.117989
0.0,129,14.958118
0.0,129,15.830488
0.0,127,16.653329
0.0,127,17.47811
0.0,129,18.293362
0.0,127,19.180927
0.0,129,19.991671
0.0,127,20.835778
0.0,125,21.641973
2.0,222,23.114433
0.0,127,23.960122
0.0,129,24.826642
1.0,175,26.027034
1.0,157,27.045848
0.0,129,27.877814
3.0,270,29.684677
0.0,129,30.508174
0.0,127,31.357952
0.0,125,32.182783
1.0,173,33.301764
7.0,448,36.353676
1.0,157,37.422553
3.0,252,39.114114
1.0,176,40.303308
3.0,252,42.053723
2.0,222,43.561216
1.0,171,44.692188
0.0,127,45.495841
5.0,331,47.773435
0.0,127,48.63685
0.0,125,49.454339
2.0,219,50.949322
1.0,175,52.139462
1.0,173,53.295073
2.0,198,54.663992
0.0,129,55.494022
1.0,173,56.614479
4.0,271,58.485361
1.0,173,59.65685
2.0,205,61.073309
0.0,125,61.865026
0.0,127,62.683831
3.0,252,64.448668
0.0,127,65.303928
0.0,129,66.172504
1.0,155,67.188127
0.0,125,68.010053
1.0,172,69.162184
1.0,174,70.317396
0.0,127,71.159376
4.0,275,73.043459
2.0,221,74.544963
2.0,217,76.014235
0.0,127,76.84797
0.0,127,77.679322
0.0,127,78.47958
0.0,127,79.312121
2.0,187,80.553782
2.0,222,82.01017
3.0,248,83.764103
2.0,223,85.23129
0.0,127,86.026054
2.0,221,87.517892
4.0,262,89.324601
0.0,127,90.168814
1.0,176,91.361434
0.0,127,92.164491
4.0,279,94.112238
1.0,178,95.302898
0.0,129,96.146776
1.0,178,97.379933
0.0,129,98.256464
0.0,125,99.110935
1.0,155,100.150881
0.0,127,101.006375
4.0,279,102.900097
2.0,202,104.245399
0.0,129,105.116496
2.0,199,106.504763
0.0,127,107.324148
2.0,202,108.66112
11.0,503,112.138552
2.0,202,113.506878
1.0,157,114.531294
1.0,173,115.71435
3.0,229,117.262131
0.0,127,118.073714
1.0,173,119.235461
1.0,175,120.419182
4.0,282,122.38758
9.0,389,125.113968
3.0,248,126.781918
1.0,171,127.887622
