#{"t_start": 1629285635.1101003, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,173,2.68124
0.0,125,3.458207
1.0,174,4.623295
0.0,129,5.473645
0.0,125,6.228766
4.0,261,8.066717
1.0,157,9.108753
0.0,127,9.950367
1.0,157,10.990234
0.0,129,11.784125
5.0,350,14.200331
5.0,352,16.711975
0.0,129,17.535049
3.0,248,19.28119
0.0,127,20.097407
0.0,129,20.949876
3.0,271,22.77563
0.0,127,23.583431
4.0,275,25.541419
0.0,127,26.366866
7.0,430,29.308623
0.0,125,30.134323
3.0,217,31.651877
0.0,125,32.45268
0.0,127,33.231633
0.0,127,34.0409
2.0,222,35.51107
1.0,172,36.663157
2.0,219,38.116061
1.0,157,39.157734
0.0,129,40.00457
0.0,125,40.800707
1.0,172,41.957946
1.0,174,43.115344
2.0,226,44.623345
1.0,153,45.64055
3.0,248,47.311674
1.0,175,48.527848
1.0,175,49.716084
0.0,129,50.557704
0.0,129,51.405622
0.0,125,52.223247
1.0,151,53.195086
1.0,153,54.269138
3.0,252,55.956685
1.0,175,57.12571
4.0,297,59.180916
1.0,155,60.24403
4.0,295,62.290173
0.0,129,63.113543
0.0,127,63.938702
0.0,129,64.804096
1.0,157,65.880363
2.0,204,67.288249
3.0,270,69.172261
0.0,127,69.989857
0.0,127,70.796435
2.0,204,72.157248
1.0,152,73.180726
1.0,174,74.323564
2.0,221,75.82554
3.0,232,77.433708
0.0,127,78.250198
2.0,201,79.600557
9.0,401,82.380832
2.0,222,83.91486
0.0,123,84.668674
5.0,352,87.074097
4.0,299,89.161941
1.0,155,90.214363
0.0,125,91.026749
2.0,198,92.374178
0.0,129,93.213216
2.0,202,94.544493
0.0,127,95.410882
1.0,173,96.54862
0.0,127,97.426505
0.0,123,98.259269
0.0,129,99.146741
1.0,170,100.283036
1.0,173,101.475023
3.0,249,103.158429
0.0,127,103.940432
0.0,129,104.804965
0.0,127,105.645936
0.0,129,106.528346
5.0,308,108.607939
1.0,157,109.641457
2.0,188,110.869436
1.0,153,111.865146
2.0,202,113.222591
2.0,221,114.753459
2.0,224,116.268167
2.0,224,117.758015
0.0,125,118.601021
2.0,206,119.986768
0.0,129,120.858963
0.0,129,121.690064
3.0,268,123.50626
2.0,202,124.895512
3.0,269,126.71255
3.0,274,128.566286
1.0,173,129.715247
0.0,125,130.543982
2.0,203,131.933398
1.0,175,133.070072
2.0,200,134.420277
1.0,154,135.447659
2.0,185,136.695341
11.0,471,139.965802
1.0,153,141.022377
1.0,153,142.022446
0.0,127,142.855886
4.0,300,144.838548
0.0,129,145.703064
1.0,173,146.862226
0.0,129,147.684984
1.0,175,148.898374
0.0,129,149.728303
0.0,129,150.573495
2.0,198,151.89694
0.0,129,152.726809
1.0,157,153.815997
0.0,129,154.672773
0.0,127,155.490882
1.0,178,156.672327
0.0,127,157.507298
0.0,123,158.298558
0.0,127,159.146904
1.0,155,160.190758
0.0,129,161.014532
1.0,157,162.036372
1.0,154,163.090215
0.0,125,163.920122
4.0,326,166.168586
0.0,127,166.978316
0.0,129,167.802436
1.0,157,168.821032
0.0,125,169.632292
0.0,129,170.50568
0.0,125,171.323114
2.0,219,172.797181
0.0,129,173.595848
2.0,205,174.987635
3.0,250,176.690865
2.0,204,178.049618
0.0,127,178.895947
0.0,127,179.717929
0.0,129,180.552707
0.0,127,181.344769
1.0,157,182.387979
5.0,349,184.812279
1.0,173,185.98215
1.0,155,186.982923
1.0,155,188.061062
0.0,127,188.892213
0.0,129,189.772718
1.0,174,190.863662
0.0,129,191.729514
3.0,232,193.332479
1.0,157,194.374373
2.0,223,195.878855
0.0,127,196.696132
1.0,156,197.730568
2.0,202,199.120112
2.0,203,200.54682
4.0,299,202.540114
2.0,198,203.866406
1.0,157,204.925352
2.0,221,206.437102
3.0,253,208.155577
1.0,157,209.21255
0.0,125,210.017518
5.0,344,212.424608
1.0,175,213.628764
1.0,155,214.674126
4.0,301,216.737428
1.0,155,217.799827
1.0,155,218.846539
0.0,129,219.745854
3.0,272,221.568606
0.0,129,222.405321
0.0,127,223.222728
1.0,157,224.271132
0.0,127,225.100564
2.0,224,226.619988
1.0,157,227.653376
1.0,155,228.709332
2.0,201,230.0637
1.0,174,231.254071
0.0,127,232.062568
2.0,218,233.521136
1.0,176,234.747859
3.0,250,236.435273
1.0,157,237.442249
0.0,127,238.276069
2.0,187,239.5274
2.0,205,240.969191
0.0,127,241.773463
4.0,275,243.70275
1.0,173,244.828658
2.0,201,246.197913
3.0,232,247.766326
0.0,127,248.598338
0.0,125,249.406212
1.0,172,250.525217
1.0,175,251.685313
2.0,198,253.044278
0.0,125,253.815122
1.0,176,254.977667
0.0,129,255.845614
1.0,153,256.856387
2.0,221,258.366319
0.0,127,259.211034
0.0,127,260.021469
0.0,129,260.874126
3.0,219,262.367633
4.0,278,264.283583
0.0,127,265.137969
0.0,129,265.977653
0.0,129,266.812045
2.0,200,268.172926
1.0,171,269.285284
2.0,186,270.562215
2.0,185,271.772555
1.0,178,272.953276
3.0,249,274.671556
3.0,250,276.345003
0.0,125,277.143059
1.0,173,278.29801
9.0,381,280.91098
1.0,177,282.073071
2.0,201,283.450019
2.0,202,284.807226
1.0,157,285.853631
3.0,248,287.550062
0.0,127,288.392727
3.0,228,289.854463
4.0,325,292.112236
1.0,173,293.261463
0.0,129,294.067154
2.0,223,295.587119
0.0,129,296.404102
2.0,204,297.816638
0.0,129,298.696482
0.0,129,299.506492
0.0,129,300.329
1.0,173,301.480295
3.0,249,303.167343
