#{"t_start": 1629285635.0403008, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,2.399589
0.0,127,3.201818
2.0,202,4.567411
0.0,127,5.391977
1.0,177,6.541913
0.0,125,7.366203
2.0,225,8.914999
0.0,125,9.750139
1.0,157,10.760542
5.0,352,13.142581
1.0,173,14.341494
0.0,127,15.158003
0.0,129,16.013127
3.0,270,17.880137
1.0,153,18.871482
9.0,424,21.922758
2.0,200,23.240835
0.0,129,24.102637
0.0,127,24.950393
0.0,129,25.807204
1.0,173,26.958209
2.0,205,28.314795
2.0,224,29.804649
2.0,200,31.144991
3.0,231,32.75442
0.0,125,33.530049
5.0,372,36.056847
1.0,155,37.0889
1.0,176,38.248059
1.0,155,39.273705
3.0,272,41.178567
2.0,222,42.667209
0.0,127,43.482368
2.0,187,44.726709
1.0,173,45.873632
1.0,155,46.87148
0.0,125,47.66486
3.0,235,49.321416
0.0,123,50.123779
2.0,204,51.54186
3.0,250,53.211396
0.0,129,54.118444
1.0,169,55.223245
2.0,186,56.459342
3.0,269,58.327909
2.0,219,59.845827
0.0,129,60.681501
2.0,221,62.18957
0.0,127,62.993036
0.0,125,63.81408
0.0,127,64.657656
1.0,171,65.839199
3.0,275,67.760176
2.0,222,69.316552
1.0,175,70.460552
1.0,157,71.511392
0.0,125,72.274975
2.0,198,73.618851
2.0,204,75.008379
1.0,157,76.024511
1.0,155,77.072229
4.0,296,79.109422
0.0,129,79.943861
4.0,317,82.105799
0.0,127,82.942124
0.0,127,83.778911
1.0,173,84.912703
2.0,202,86.236497
0.0,129,87.046268
0.0,129,87.884359
0.0,129,88.729058
0.0,127,89.561043
0.0,127,90.416432
4.0,296,92.483065
2.0,202,93.83769
4.0,301,95.940728
1.0,175,97.134915
1.0,173,98.367556
2.0,200,99.74025
1.0,175,100.949657
0.0,125,101.762876
7.0,407,104.591459
0.0,129,105.460577
0.0,127,106.268852
5.0,352,108.736194
1.0,175,109.890143
1.0,175,111.023052
2.0,223,112.542418
3.0,268,114.357355
2.0,202,115.735256
2.0,207,117.110483
2.0,200,118.466641
1.0,176,119.651036
2.0,185,120.953805
2.0,201,122.287057
3.0,267,124.111818
0.0,127,124.938867
2.0,204,126.272065
5.0,330,128.544986
3.0,232,130.160877
0.0,129,130.997626
0.0,127,131.824055
3.0,250,133.495535
0.0,127,134.316966
0.0,127,135.121039
0.0,127,135.972264
0.0,127,136.81252
0.0,127,137.610753
0.0,129,138.439026
2.0,205,139.808132
0.0,125,140.630359
0.0,129,141.485928
0.0,129,142.318146
2.0,199,143.631506
6.0,395,146.348523
2.0,222,147.895966
1.0,154,148.922062
4.0,322,151.168597
4.0,302,153.265126
0.0,125,154.102114
1.0,153,155.122414
1.0,155,156.129988
0.0,129,156.969925
2.0,200,158.339942
0.0,129,159.200952
1.0,174,160.384978
2.0,186,161.627692
1.0,176,162.816267
1.0,155,163.870524
3.0,272,165.725838
2.0,222,167.23774
5.0,326,169.460398
1.0,175,170.680673
0.0,129,171.517989
2.0,224,173.05418
1.0,178,174.199778
0.0,129,175.02527
1.0,173,176.153743
0.0,127,177.018769
1.0,175,178.156939
0.0,127,179.005745
0.0,127,179.818458
0.0,125,180.605446
1.0,173,181.756302
1.0,173,182.911377
0.0,127,183.725074
1.0,155,184.736584
1.0,157,185.793046
2.0,224,187.29691
4.0,280,189.327605
4.0,307,191.420583
1.0,176,192.61399
0.0,127,193.449809
1.0,175,194.614616
4.0,282,196.514213
1.0,155,197.564285
0.0,129,198.422796
0.0,129,199.299258
2.0,187,200.567182
4.0,295,202.531771
8.0,372,205.140875
2.0,188,206.420332
0.0,129,207.234304
1.0,175,208.429301
2.0,222,209.921192
1.0,174,211.082672
4.0,292,213.140541
0.0,129,213.999419
2.0,198,215.33777
0.0,125,216.126999
1.0,174,217.31157
0.0,129,218.154881
0.0,127,219.020844
0.0,127,219.90152
2.0,202,221.199756
0.0,125,222.01868
3.0,252,223.758533
1.0,175,224.945948
1.0,174,226.11201
2.0,225,227.622416
3.0,256,229.414587
1.0,173,230.570123
0.0,125,231.410489
1.0,153,232.385012
0.0,127,233.21126
1.0,155,234.245031
0.0,129,235.091563
2.0,200,236.415861
3.0,274,238.273458
4.0,295,240.37774
9.0,405,243.207603
0.0,127,244.056115
0.0,129,244.857014
1.0,175,246.022062
2.0,220,247.518108
0.0,127,248.331918
1.0,155,249.376699
5.0,328,251.632022
1.0,158,252.690221
3.0,268,254.480005
1.0,175,255.687705
2.0,204,257.0831
0.0,129,257.924712
2.0,202,259.320804
0.0,125,260.123122
2.0,203,261.522478
1.0,171,262.657984
0.0,123,263.446289
1.0,176,264.631021
2.0,200,265.981467
0.0,127,266.811128
0.0,127,267.630861
0.0,125,268.466503
3.0,230,270.029776
4.0,299,272.062646
8.0,354,274.530553
5.0,327,276.752606
0.0,127,277.597085
2.0,202,278.927831
3.0,249,280.602092
0.0,127,281.423352
2.0,183,282.628251
0.0,129,283.465527
1.0,172,284.633853
1.0,177,285.806843
1.0,178,287.007219
3.0,270,288.858292
2.0,202,290.146676
1.0,173,291.32923
0.0,129,292.12743
2.0,221,293.624251
0.0,127,294.441672
1.0,158,295.464319
4.0,315,297.638778
0.0,127,298.512045
3.0,253,300.243576
2.0,182,301.433353
5.0,345,303.836802
1.0,171,304.987355
0.0,125,305.79649
1.0,173,306.934944
4.0,278,308.888197
1.0,159,309.915262
2.0,220,311.436107
2.0,202,312.806319
1.0,175,313.932086
1.0,173,315.071966
0.0,129,315.954993
5.0,348,318.373396
3.0,268,320.418793
0.0,127,321.234815
2.0,222,322.783302
2.0,224,324.308593
3.0,255,326.03104
0.0,125,326.803492
0.0,127,327.670285
0.0,129,328.509059
0.0,129,329.362128
0.0,127,330.175359
3.0,250,331.857483
0.0,125,332.676427
2.0,202,334.101521
1.0,175,335.27984
4.0,299,337.240002
3.0,270,339.084831
0.0,127,339.94471
5.0,328,342.180526
1.0,176,343.372186
1.0,154,344.366083
4.0,299,346.505446
2.0,218,347.98059
1.0,155,348.988393
1.0,156,350.025151
2.0,185,351.263989
1.0,174,352.420107
0.0,129,353.250121
0.0,129,354.111381
0.0,127,354.928005
1.0,173,356.085277
1.0,171,357.258415
0.0,129,358.102747
2.0,206,359.513733
2.0,220,360.979656
0.0,129,361.819816
1.0,174,363.028889
2.0,201,364.388107
9.0,422,367.355317
0.0,127,368.157317
0.0,125,368.958823
5.0,350,371.346154
0.0,129,372.212052
0.0,125,373.051991
1.0,173,374.200667
0.0,129,375.028802
0.0,127,375.860052
0.0,129,376.649647
0.0,129,377.490738
1.0,172,378.614442
0.0,129,379.497152
3.0,274,381.389198
3.0,253,383.062341
1.0,176,384.217519
4.0,299,386.316967
1.0,173,387.498492
0.0,129,388.340839
0.0,127,389.141701
5.0,330,391.43453
2.0,205,392.886989
0.0,127,393.702061
0.0,129,394.522756
0.0,129,395.336926
0.0,127,396.162922
1.0,173,397.321815
2.0,220,398.859117
2.0,202,400.29031
4.0,280,402.198094
1.0,157,403.253978
1.0,170,404.426106
4.0,320,406.571722
1.0,157,407.625505
3.0,247,409.368515
3.0,250,411.059027
0.0,129,411.903505
2.0,224,413.46681
0.0,129,414.285096
0.0,129,415.148197
0.0,127,415.995293
5.0,343,418.376054
5.0,343,420.822062
1.0,176,421.965581
3.0,234,423.584812
0.0,129,424.397079
1.0,169,425.554375
0.0,129,426.370394
0.0,127,427.202884
0.0,129,428.02824
1.0,173,429.140709
2.0,206,430.580399
2.0,188,431.82371
