#{"t_start": 1629285635.1041205, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,2.367922
2.0,227,3.844942
2.0,222,5.391741
2.0,200,6.727905
1.0,171,7.892797
1.0,175,9.05121
3.0,252,10.789756
1.0,155,11.790178
3.0,270,13.64062
3.0,266,15.479913
4.0,279,17.404565
2.0,201,18.758208
2.0,183,20.042633
0.0,125,20.879177
0.0,123,21.660884
1.0,155,22.649414
1.0,172,23.806337
0.0,129,24.657678
1.0,176,25.878147
3.0,277,27.766417
3.0,270,29.571276
3.0,253,31.323194
0.0,127,32.172506
4.0,299,34.189392
3.0,248,35.837088
0.0,127,36.668887
7.0,449,39.789696
1.0,155,40.831472
2.0,224,42.365599
3.0,230,43.91144
2.0,222,45.402333
0.0,125,46.222493
3.0,217,47.663533
0.0,129,48.5495
0.0,129,49.386782
1.0,173,50.546139
0.0,125,51.361946
1.0,157,52.414106
0.0,127,53.228091
0.0,127,54.089362
3.0,248,55.767813
2.0,187,57.018823
0.0,127,57.846668
3.0,255,59.5934
1.0,153,60.654928
2.0,200,61.979108
3.0,253,63.724085
0.0,129,64.576154
0.0,129,65.453969
2.0,228,67.014604
0.0,129,67.877771
0.0,125,68.683832
4.0,283,70.64374
5.0,301,72.720766
3.0,255,74.473502
0.0,129,75.299825
1.0,155,76.355394
5.0,331,78.640223
2.0,205,80.035387
1.0,173,81.148241
0.0,129,81.954397
1.0,155,83.02556
3.0,250,84.722958
1.0,175,85.848589
0.0,129,86.666789
2.0,222,88.177071
0.0,127,89.019392
1.0,155,90.037525
1.0,155,91.108668
2.0,204,92.505648
3.0,230,94.042024
0.0,129,94.894711
4.0,298,96.993263
0.0,129,97.873435
1.0,157,98.947695
0.0,127,99.790583
0.0,127,100.644845
1.0,173,101.823161
2.0,198,103.114043
2.0,202,104.456325
2.0,200,105.860778
1.0,173,107.064493
3.0,272,108.898703
8.0,501,112.384888
1.0,176,113.545708
2.0,204,114.930737
1.0,153,115.942856
1.0,157,116.936961
3.0,270,118.818317
0.0,125,119.6315
0.0,127,120.466002
0.0,127,121.313949
2.0,200,122.636521
2.0,220,124.129183
1.0,157,125.201271
1.0,175,126.308221
0.0,127,127.139977
3.0,252,128.833885
3.0,251,130.587526
1.0,173,131.728303
6.0,382,134.375116
3.0,234,135.991565
0.0,129,136.834642
0.0,129,137.655919
1.0,171,138.788981
0.0,129,139.610446
1.0,176,140.798767
4.0,301,142.928937
3.0,272,144.685386
0.0,127,145.514027
1.0,155,146.545436
0.0,127,147.382185
0.0,127,148.221301
3.0,272,150.098691
2.0,202,151.475389
0.0,129,152.285656
1.0,153,153.338803
0.0,127,154.19509
4.0,275,156.064277
2.0,184,157.334298
0.0,129,158.164698
1.0,153,159.228195
3.0,251,160.934972
1.0,173,162.088045
0.0,125,162.916102
3.0,248,164.666203
2.0,222,166.12523
0.0,127,166.930041
1.0,157,167.973812
0.0,127,168.763608
1.0,174,169.952944
0.0,127,170.79379
0.0,129,171.656143
