#{"t_start": 1629238227.6360812, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,248,3.312429
2.0,198,4.670795
0.0,127,5.516546
0.0,129,6.395846
1.0,173,7.582209
0.0,125,8.433712
3.0,251,10.152827
1.0,171,11.28554
4.0,317,13.502573
0.0,127,14.3478
3.0,250,16.149275
1.0,154,17.175346
0.0,127,17.988603
2.0,222,19.502386
0.0,129,20.345006
0.0,129,21.195204
2.0,228,22.81205
1.0,157,23.85469
1.0,157,24.934579
3.0,271,26.797984
7.0,432,29.886887
0.0,125,30.717103
3.0,217,32.25564
0.0,125,33.06368
0.0,127,33.906384
0.0,127,34.740241
2.0,222,36.309861
1.0,172,37.497907
2.0,219,38.998919
1.0,157,40.062103
0.0,129,40.868463
0.0,125,41.669666
1.0,172,42.837246
1.0,174,44.093762
1.0,175,45.249816
2.0,204,46.64457
3.0,248,48.414217
1.0,175,49.602982
0.0,125,50.444067
1.0,172,51.5794
0.0,127,52.441209
0.0,129,53.280545
1.0,173,54.410966
0.0,127,55.265985
3.0,252,56.99983
1.0,175,58.173917
4.0,322,60.427338
2.0,222,61.996929
2.0,220,63.51771
1.0,159,64.594236
2.0,205,65.943927
0.0,127,66.791279
0.0,127,67.620682
2.0,192,68.948456
5.0,332,71.236511
1.0,177,72.46178
0.0,129,73.34626
0.0,127,74.195312
2.0,227,75.757321
2.0,204,77.141913
0.0,129,78.016836
3.0,270,79.880563
0.0,129,80.703766
0.0,127,81.538671
3.0,251,83.255276
2.0,220,84.767297
5.0,367,87.351394
7.0,450,90.476147
2.0,223,92.010386
3.0,276,93.925768
1.0,155,94.957041
0.0,127,95.776771
0.0,125,96.664765
1.0,157,97.722129
3.0,228,99.298643
3.0,268,101.128674
1.0,155,102.214819
1.0,173,103.393113
1.0,174,104.570056
0.0,125,105.380132
0.0,129,106.244619
5.0,330,108.601622
1.0,153,109.653584
0.0,129,110.49076
1.0,155,111.507556
1.0,155,112.557285
1.0,155,113.596035
0.0,125,114.424474
1.0,157,115.515612
0.0,125,116.325023
1.0,173,117.50156
2.0,202,118.861051
3.0,268,120.723166
3.0,246,122.379439
1.0,171,123.517591
6.0,375,126.154772
0.0,127,127.022452
0.0,129,127.931576
1.0,175,129.125901
2.0,200,130.486079
3.0,268,132.310506
1.0,175,133.469477
1.0,155,134.511386
2.0,222,135.960274
2.0,224,137.541205
3.0,218,139.000911
1.0,155,140.037546
0.0,129,140.869953
0.0,125,141.682644
0.0,127,142.516131
0.0,129,143.425917
2.0,202,144.76847
0.0,127,145.596334
4.0,301,147.683242
0.0,127,148.534308
1.0,175,149.76577
3.0,235,151.387257
4.0,299,153.46275
0.0,129,154.315564
0.0,127,155.20864
4.0,282,157.086812
1.0,173,158.244293
1.0,157,159.331207
0.0,129,160.18077
1.0,173,161.315556
1.0,159,162.384545
0.0,125,163.247321
2.0,222,164.742895
0.0,127,165.607981
1.0,172,166.765087
1.0,157,167.794286
0.0,129,168.649599
1.0,171,169.798964
1.0,176,170.971412
1.0,175,172.147576
0.0,127,173.030286
1.0,155,174.117842
0.0,129,174.944761
2.0,201,176.276781
2.0,183,177.483139
0.0,127,178.322642
0.0,127,179.156643
0.0,127,179.998032
0.0,127,180.827438
1.0,175,181.998967
0.0,129,182.846138
0.0,129,183.704351
0.0,127,184.551988
1.0,157,185.626656
0.0,129,186.441038
0.0,127,187.272624
1.0,173,188.453149
3.0,230,190.062955
0.0,129,190.893173
3.0,252,192.622498
0.0,127,193.491588
1.0,155,194.523285
1.0,170,195.60001
0.0,129,196.5133
8.0,352,198.965282
2.0,183,200.169517
0.0,129,201.009716
4.0,281,202.980481
0.0,127,203.842433
0.0,129,204.690321
2.0,202,206.054042
1.0,171,207.20256
3.0,271,209.088847
0.0,127,209.900964
4.0,275,211.770505
2.0,200,213.121572
0.0,125,213.983451
1.0,177,215.211208
0.0,129,216.028871
2.0,183,217.261698
0.0,129,218.10622
2.0,222,219.620831
0.0,127,220.436199
2.0,200,221.753001
1.0,153,222.797896
1.0,175,224.002714
1.0,175,225.180697
2.0,185,226.492018
0.0,129,227.357894
3.0,212,228.813024
3.0,234,230.428945
1.0,157,231.50693
1.0,175,232.672881
1.0,155,233.699878
1.0,155,234.75696
1.0,155,235.77214
0.0,129,236.649868
0.0,129,237.537988
1.0,172,238.704203
3.0,216,240.186263
2.0,205,241.606825
1.0,173,242.742245
0.0,127,243.626227
2.0,224,245.179324
1.0,151,246.215117
0.0,127,247.045072
2.0,185,248.282256
2.0,207,249.7076
3.0,272,251.552302
1.0,173,252.705848
1.0,176,253.928438
0.0,127,254.772943
1.0,151,255.820619
0.0,129,256.630239
1.0,152,257.635118
0.0,127,258.477165
0.0,129,259.34613
1.0,178,260.559979
0.0,129,261.459921
3.0,235,263.107631
2.0,205,264.491581
2.0,181,265.72027
1.0,173,266.91889
0.0,125,267.783685
0.0,127,268.587107
0.0,127,269.425063
1.0,155,270.471531
3.0,249,272.151371
1.0,177,273.358685
2.0,203,274.750239
3.0,250,276.46598
2.0,202,277.794862
0.0,125,278.635324
1.0,153,279.65958
0.0,129,280.510468
1.0,173,281.698934
1.0,178,282.92017
4.0,283,284.914419
1.0,175,286.122762
3.0,252,287.914806
1.0,155,288.919178
2.0,205,290.336902
3.0,270,292.296286
4.0,301,294.347405
0.0,129,295.19856
1.0,157,296.239396
2.0,200,297.588703
1.0,173,298.744412
1.0,155,299.799303
0.0,129,300.652916
0.0,127,301.47368
4.0,279,303.424633
2.0,221,304.953021
0.0,127,305.797948
2.0,224,307.364021
1.0,173,308.574898
2.0,203,309.982715
2.0,203,311.404439
0.0,127,312.231173
1.0,157,313.296634
7.0,445,316.459026
2.0,226,317.992754
1.0,174,319.14712
7.0,323,321.470023
1.0,157,322.564681
0.0,125,323.404265
3.0,252,325.142247
1.0,157,326.23887
2.0,219,327.742924
4.0,282,329.67491
0.0,129,330.503711
0.0,127,331.343423
0.0,127,332.200557
2.0,224,333.767351
2.0,206,335.156441
1.0,159,336.223225
1.0,176,337.395535
0.0,129,338.272653
4.0,299,340.333004
3.0,228,341.906874
