#{"t_start": 1629238227.824101, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,233,3.010772
1.0,178,4.212662
0.0,129,5.05666
1.0,175,6.313249
1.0,178,7.571384
1.0,173,8.693522
0.0,127,9.538366
3.0,247,11.241223
3.0,250,12.931552
0.0,125,13.766027
0.0,129,14.695939
1.0,159,15.747122
2.0,184,17.025118
1.0,174,18.165795
0.0,125,18.962017
1.0,155,20.004808
2.0,203,21.406182
0.0,129,22.250119
2.0,201,23.635168
3.0,252,25.415548
2.0,222,26.95498
2.0,198,28.321735
0.0,127,29.144887
0.0,127,29.988225
2.0,202,31.383697
2.0,202,32.767486
1.0,157,33.850272
2.0,202,35.244984
0.0,129,36.104921
0.0,123,36.928316
0.0,123,37.733651
0.0,127,38.550238
7.0,447,41.723428
1.0,158,42.776272
3.0,252,44.594482
5.0,352,47.078561
1.0,155,48.124271
2.0,185,49.396628
3.0,250,51.120725
0.0,129,51.988632
0.0,129,52.852211
2.0,218,54.326821
4.0,298,56.381455
2.0,183,57.653521
0.0,127,58.513223
1.0,155,59.525148
4.0,285,61.534298
0.0,129,62.39626
2.0,223,63.930358
0.0,127,64.774958
2.0,185,65.967027
0.0,127,66.83037
4.0,321,69.082494
3.0,248,70.73701
0.0,125,71.585571
0.0,129,72.469803
0.0,127,73.318154
0.0,127,74.170337
1.0,157,75.202583
0.0,129,76.036946
2.0,198,77.401736
1.0,157,78.495283
0.0,127,79.307836
0.0,127,80.127195
2.0,206,81.510555
1.0,177,82.699018
1.0,173,83.833823
1.0,176,85.055368
2.0,202,86.424509
3.0,272,88.301584
1.0,155,89.281736
2.0,226,90.879861
1.0,153,91.853994
1.0,155,92.901077
3.0,252,94.604724
1.0,155,95.653608
0.0,129,96.562938
1.0,153,97.599788
1.0,155,98.623386
5.0,332,100.92459
1.0,155,102.006612
0.0,129,102.866771
0.0,125,103.66381
0.0,129,104.529412
1.0,159,105.591615
3.0,252,107.369209
1.0,173,108.583086
1.0,171,109.74061
0.0,129,110.57795
0.0,129,111.420938
2.0,222,112.967358
2.0,204,114.394271
1.0,170,115.585591
0.0,125,116.376403
4.0,274,118.257866
0.0,125,119.077549
2.0,188,120.341251
2.0,219,121.777638
2.0,200,123.164974
3.0,230,124.722158
3.0,250,126.508017
0.0,127,127.361181
1.0,174,128.579863
1.0,178,129.786182
2.0,222,131.313612
1.0,174,132.475851
1.0,157,133.489987
9.0,428,136.446806
2.0,226,138.010936
2.0,198,139.352121
2.0,227,140.906792
2.0,204,142.283406
0.0,127,143.184617
1.0,171,144.316409
1.0,178,145.511851
2.0,200,146.833066
2.0,224,148.43303
2.0,202,149.862121
1.0,176,151.038027
1.0,171,152.170563
0.0,123,152.947737
2.0,201,154.349178
0.0,129,155.250575
0.0,127,156.083223
2.0,221,157.508219
0.0,123,158.357902
3.0,231,159.950718
2.0,201,161.331885
2.0,222,162.848477
0.0,129,163.670156
0.0,127,164.495347
0.0,129,165.381821
0.0,125,166.174537
4.0,321,168.436483
0.0,127,169.262657
0.0,129,170.096148
0.0,129,170.954042
1.0,155,171.990432
1.0,153,173.055301
2.0,204,174.483649
1.0,157,175.497542
1.0,176,176.673474
1.0,155,177.691224
1.0,173,178.862172
0.0,123,179.658284
0.0,127,180.506186
2.0,225,182.024988
0.0,125,182.880673
0.0,129,183.737107
0.0,125,184.552659
1.0,175,185.74913
4.0,297,187.83206
4.0,283,189.795957
0.0,127,190.630267
2.0,202,192.005703
1.0,157,193.076046
3.0,274,194.972621
1.0,173,196.154947
2.0,202,197.523846
2.0,202,198.893212
2.0,222,200.385446
3.0,249,202.108215
0.0,127,202.95068
3.0,250,204.715347
1.0,177,205.895262
0.0,129,206.706344
2.0,202,208.131593
5.0,309,210.256181
2.0,203,211.610524
2.0,180,212.805995
1.0,154,213.887691
1.0,157,214.937858
1.0,153,215.952822
0.0,129,216.766062
1.0,173,217.968549
3.0,216,219.412591
1.0,157,220.457489
1.0,175,221.60897
1.0,173,222.790451
0.0,129,223.651729
2.0,202,225.056423
0.0,129,225.916017
0.0,129,226.794489
0.0,129,227.66103
3.0,228,229.178293
1.0,157,230.279781
1.0,155,231.335626
1.0,173,232.467313
2.0,220,234.003492
1.0,153,235.024608
1.0,173,236.178856
3.0,230,237.84123
3.0,229,239.42849
4.0,263,241.267697
4.0,302,243.38479
2.0,199,244.765984
0.0,125,245.595577
1.0,175,246.78158
2.0,202,248.16569
0.0,127,249.016133
2.0,222,250.517123
2.0,202,251.861381
1.0,173,253.037158
0.0,129,253.889681
2.0,190,255.220467
4.0,300,257.293538
0.0,127,258.141522
2.0,218,259.637856
1.0,157,260.73833
1.0,153,261.802762
1.0,173,262.986587
0.0,127,263.805205
3.0,229,265.368235
0.0,129,266.239645
1.0,172,267.419346
2.0,201,268.81953
2.0,224,270.369162
0.0,129,271.203065
4.0,299,273.28249
4.0,321,275.525438
3.0,238,277.107773
0.0,127,277.954736
3.0,229,279.543675
1.0,157,280.599587
0.0,129,281.465073
1.0,155,282.510774
0.0,127,283.353136
2.0,220,284.886471
0.0,129,285.757639
0.0,129,286.599572
0.0,129,287.43753
4.0,293,289.49684
5.0,355,292.086638
1.0,155,293.100218
3.0,252,294.810415
0.0,125,295.669052
1.0,172,296.817322
2.0,202,298.1714
0.0,125,298.993574
0.0,129,299.857344
3.0,250,301.563169
