#{"t_start": 1629238227.6367614, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,2.458948
3.0,250,4.163519
1.0,175,5.353876
2.0,199,6.800439
0.0,127,7.644839
4.0,280,9.558244
1.0,157,10.644971
5.0,331,12.921773
1.0,155,13.974144
2.0,201,15.415962
0.0,129,16.270844
0.0,125,17.089105
4.0,280,19.010033
5.0,349,21.479718
1.0,173,22.670767
1.0,158,23.714609
0.0,125,24.57344
1.0,172,25.737059
0.0,127,26.53758
2.0,200,27.951069
0.0,129,28.792163
0.0,127,29.613647
0.0,127,30.453492
1.0,178,31.688021
1.0,173,32.858132
1.0,176,34.085376
0.0,125,34.890812
0.0,127,35.725727
1.0,168,36.863597
5.0,366,39.485278
2.0,222,41.017961
2.0,202,42.384356
3.0,250,44.190869
2.0,202,45.560589
0.0,127,46.364481
0.0,127,47.211247
1.0,157,48.276069
2.0,184,49.536448
0.0,129,50.409466
1.0,155,51.430662
1.0,173,52.636186
4.0,319,54.854528
2.0,198,56.165163
0.0,129,57.046266
1.0,173,58.218008
2.0,224,59.764621
2.0,220,61.282135
1.0,177,62.496274
1.0,155,63.538328
1.0,171,64.700675
5.0,329,66.975546
1.0,157,68.042949
3.0,250,69.758207
2.0,199,71.094116
0.0,127,71.937764
0.0,127,72.795065
0.0,125,73.643774
0.0,129,74.507026
1.0,172,75.648844
4.0,299,77.755342
3.0,253,79.533727
3.0,252,81.252977
1.0,153,82.254865
3.0,271,84.097947
0.0,127,84.943948
0.0,129,85.801117
0.0,129,86.651091
2.0,198,87.984922
3.0,230,89.511888
1.0,173,90.698881
2.0,222,92.212937
0.0,125,92.997961
2.0,224,94.518195
0.0,127,95.363828
1.0,159,96.457841
2.0,203,97.897089
1.0,155,98.928602
0.0,127,99.761525
2.0,224,101.276213
0.0,127,102.125492
0.0,127,102.975356
1.0,177,104.160725
0.0,129,105.015647
0.0,125,105.830091
3.0,230,107.415886
1.0,174,108.662081
3.0,234,110.276817
3.0,267,112.134669
2.0,203,113.533411
1.0,175,114.759333
0.0,125,115.605518
2.0,200,116.960362
0.0,129,117.79729
0.0,129,118.626463
1.0,171,119.791425
3.0,250,121.45394
0.0,127,122.264961
0.0,129,123.11381
2.0,183,124.344207
0.0,125,125.165696
1.0,176,126.379287
0.0,127,127.245042
2.0,201,128.661367
4.0,263,130.501881
3.0,273,132.36362
3.0,250,134.086245
2.0,205,135.401625
3.0,232,137.003751
3.0,251,138.744266
0.0,127,139.581018
0.0,129,140.414575
0.0,125,141.220294
3.0,271,143.150978
0.0,127,143.998476
1.0,173,145.146555
2.0,201,146.463507
0.0,129,147.306666
0.0,129,148.193842
0.0,129,149.06172
4.0,273,150.977714
1.0,175,152.149821
6.0,378,154.862471
0.0,129,155.744663
3.0,228,157.208922
1.0,156,158.261592
1.0,173,159.472727
2.0,220,160.969089
3.0,251,162.714687
2.0,207,164.116737
0.0,129,164.971388
2.0,203,166.346007
0.0,127,167.193028
4.0,300,169.287332
3.0,230,170.861695
1.0,173,172.029373
0.0,127,172.90062
1.0,157,174.011018
6.0,281,175.92786
2.0,224,177.416788
3.0,253,179.205575
0.0,127,180.048619
5.0,348,182.496671
2.0,185,183.774216
1.0,173,184.949784
4.0,277,186.865175
1.0,155,187.899592
0.0,129,188.764004
1.0,156,189.763092
0.0,129,190.640365
0.0,127,191.465158
2.0,223,193.015916
1.0,175,194.219208
3.0,272,196.079952
0.0,127,196.959114
3.0,254,198.673187
3.0,249,200.3599
1.0,177,201.542096
1.0,157,202.623123
2.0,222,204.151869
5.0,348,206.594028
2.0,223,208.155367
2.0,202,209.517637
2.0,200,210.851603
1.0,155,211.884621
3.0,252,213.591638
1.0,157,214.678572
