#{"t_start": 1629238227.6116827, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,2.459886
1.0,153,3.465628
0.0,129,4.304719
3.0,276,6.294065
0.0,129,7.149989
1.0,175,8.380006
2.0,200,9.718585
1.0,177,10.925745
0.0,125,11.735132
4.0,281,13.670219
2.0,225,15.293931
0.0,129,16.132384
0.0,127,16.949781
2.0,200,18.307452
3.0,252,20.043592
0.0,127,20.892748
0.0,129,21.744861
1.0,173,22.962618
0.0,125,23.723592
0.0,125,24.569611
4.0,297,26.652556
2.0,222,28.220755
0.0,129,29.058769
3.0,253,30.822413
1.0,173,32.017684
1.0,176,33.219471
4.0,301,35.346617
0.0,125,36.172285
2.0,198,37.577794
2.0,202,38.920145
0.0,125,39.746912
1.0,174,40.927401
0.0,125,41.721231
2.0,202,43.139445
0.0,127,44.002143
2.0,198,45.342299
1.0,157,46.372381
0.0,127,47.216669
3.0,251,48.968902
1.0,176,50.220762
3.0,234,51.830086
1.0,171,52.994507
2.0,226,54.520612
6.0,378,57.222799
1.0,157,58.279619
2.0,202,59.626341
1.0,170,60.769482
0.0,123,61.592994
1.0,173,62.809233
0.0,127,63.634212
3.0,230,65.212017
3.0,275,67.111494
3.0,247,68.817065
4.0,302,70.866563
1.0,174,72.092064
1.0,175,73.307862
0.0,129,74.179048
3.0,268,76.026222
0.0,129,76.862598
0.0,123,77.692992
0.0,129,78.566036
0.0,129,79.402554
2.0,222,80.900545
2.0,204,82.296722
0.0,127,83.097253
1.0,175,84.263503
1.0,173,85.442225
0.0,127,86.25669
0.0,125,87.077053
2.0,200,88.421066
1.0,173,89.565843
1.0,155,90.594381
2.0,222,92.126741
0.0,127,92.925643
0.0,129,93.766084
0.0,125,94.575854
4.0,284,96.616934
2.0,198,98.003302
3.0,230,99.563552
2.0,202,100.911799
0.0,127,101.747399
1.0,151,102.800514
2.0,198,104.145444
3.0,250,105.904974
0.0,125,106.72823
0.0,127,107.542598
0.0,127,108.429515
0.0,127,109.298309
5.0,350,111.739276
1.0,174,112.919822
1.0,157,113.995123
0.0,127,114.848075
0.0,129,115.727441
1.0,171,116.859923
2.0,217,118.324062
1.0,173,119.507318
2.0,200,120.862388
3.0,252,122.561854
0.0,127,123.377412
2.0,226,124.889516
2.0,218,126.464266
1.0,173,127.670578
0.0,127,128.518116
0.0,127,129.362901
1.0,157,130.396851
0.0,129,131.237037
2.0,186,132.48766
1.0,171,133.607071
3.0,272,135.426488
0.0,125,136.236221
2.0,206,137.683127
3.0,252,139.396795
0.0,127,140.234699
4.0,321,142.449963
2.0,200,143.903625
1.0,173,145.045476
