#{"t_start": 1629238227.8080895, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,2.230841
1.0,178,3.43746
3.0,230,5.015961
2.0,191,6.399362
1.0,170,7.604759
3.0,253,9.27798
2.0,202,10.701197
0.0,127,11.523361
1.0,153,12.52178
5.0,339,14.98319
0.0,127,15.816305
0.0,127,16.621553
0.0,129,17.494746
0.0,129,18.317797
3.0,231,19.90075
1.0,175,21.099188
9.0,384,23.83768
0.0,129,24.704578
0.0,127,25.537107
2.0,204,26.934769
1.0,155,27.980404
2.0,202,29.362473
2.0,206,30.793281
2.0,199,32.191619
0.0,125,32.997747
0.0,125,33.831258
4.0,299,35.927722
0.0,129,36.787624
2.0,220,38.329431
0.0,127,39.17072
4.0,282,41.121505
4.0,299,43.256176
0.0,127,44.121813
1.0,173,45.25758
0.0,129,46.073672
1.0,177,47.306978
0.0,127,48.170587
0.0,125,48.993148
0.0,127,49.832227
2.0,202,51.19342
0.0,129,52.055247
1.0,177,53.280378
1.0,175,54.441391
0.0,127,55.302818
3.0,233,56.875487
0.0,127,57.71314
1.0,157,58.763897
4.0,282,60.731765
0.0,129,61.596666
0.0,125,62.430161
0.0,127,63.228653
0.0,127,64.073447
2.0,199,65.430992
1.0,173,66.55967
3.0,233,68.205244
2.0,220,69.704061
2.0,184,70.921827
0.0,125,71.745516
3.0,227,73.373829
0.0,129,74.240656
1.0,175,75.404764
0.0,125,76.204687
0.0,129,77.059031
2.0,223,78.647445
2.0,202,79.995278
1.0,154,81.00844
2.0,204,82.381378
1.0,171,83.492211
1.0,157,84.556353
0.0,127,85.406765
0.0,127,86.223567
0.0,125,87.039493
1.0,155,88.056088
6.0,364,90.612356
0.0,129,91.427007
1.0,169,92.555668
1.0,175,93.718185
3.0,270,95.584874
1.0,173,96.833207
3.0,270,98.722699
0.0,129,99.565077
9.0,405,102.446558
3.0,271,104.344244
1.0,155,105.38633
0.0,123,106.2018
0.0,129,107.019897
3.0,276,109.042987
0.0,129,109.871017
3.0,250,111.60519
0.0,129,112.457518
3.0,272,114.383464
0.0,127,115.215147
2.0,198,116.590538
0.0,125,117.406888
1.0,171,118.547024
3.0,230,120.103947
1.0,157,121.122299
0.0,127,121.927792
1.0,171,123.090446
1.0,157,124.111542
1.0,157,125.177191
0.0,127,126.011191
0.0,125,126.866962
0.0,127,127.740786
0.0,127,128.578176
2.0,224,130.111911
2.0,185,131.398045
5.0,310,133.522978
5.0,294,135.491435
0.0,127,136.312258
0.0,127,137.150997
1.0,157,138.211609
1.0,176,139.388714
3.0,250,141.114848
1.0,173,142.252916
0.0,125,143.137379
2.0,204,144.504679
2.0,201,145.863868
6.0,275,147.803824
3.0,248,149.550746
0.0,127,150.387209
1.0,173,151.545863
0.0,127,152.388317
1.0,173,153.541197
1.0,155,154.611532
0.0,127,155.476749
0.0,127,156.288889
1.0,173,157.368935
0.0,129,158.266875
0.0,129,159.094954
2.0,200,160.438474
0.0,129,161.318258
0.0,127,162.119885
0.0,129,163.002105
3.0,248,164.693939
0.0,125,165.546233
3.0,272,167.404541
1.0,176,168.634231
3.0,252,170.317831
0.0,129,171.192988
0.0,127,172.044239
1.0,155,173.119984
0.0,125,173.974174
0.0,129,174.810594
2.0,204,176.161103
2.0,204,177.514091
0.0,129,178.388011
4.0,279,180.329324
2.0,203,181.685731
1.0,151,182.72601
0.0,127,183.570866
1.0,174,184.752687
2.0,187,186.014864
0.0,125,186.835036
1.0,171,188.005169
1.0,177,189.173448
2.0,199,190.552478
0.0,127,191.373279
1.0,176,192.564124
0.0,129,193.444404
4.0,301,195.496559
1.0,175,196.738152
1.0,173,197.872887
0.0,129,198.701181
1.0,173,199.845416
1.0,173,201.018329
0.0,129,201.857871
1.0,175,203.07407
1.0,157,204.14463
0.0,129,204.986935
0.0,127,205.78306
1.0,175,206.953588
0.0,127,207.796308
1.0,178,209.00739
0.0,127,209.822787
1.0,174,210.954968
0.0,129,211.806543
0.0,127,212.599866
3.0,274,214.569448
7.0,328,216.843463
1.0,157,217.897762
3.0,250,219.63613
1.0,176,220.802185
1.0,153,221.814703
1.0,175,222.993157
1.0,176,224.193422
0.0,129,225.046199
1.0,157,226.136937
3.0,250,227.902285
2.0,204,229.271455
0.0,125,230.101792
0.0,129,230.951154
4.0,281,232.936703
1.0,174,234.125107
1.0,173,235.276739
1.0,153,236.296911
2.0,184,237.605193
0.0,125,238.416842
2.0,205,239.815298
0.0,127,240.665072
1.0,173,241.82816
0.0,129,242.649608
1.0,155,243.769937
0.0,125,244.568146
1.0,175,245.780944
1.0,155,246.799799
1.0,155,247.824965
0.0,127,248.668454
1.0,173,249.848621
5.0,338,252.163056
1.0,173,253.346463
0.0,127,254.227869
3.0,253,255.985005
3.0,251,257.71053
2.0,200,259.087247
0.0,127,259.918604
1.0,175,261.172263
0.0,127,262.044732
6.0,355,264.511704
1.0,155,265.548419
1.0,157,266.600612
0.0,129,267.491511
3.0,230,269.084805
0.0,127,269.901905
0.0,129,270.757636
2.0,185,271.997226
5.0,330,274.30166
1.0,175,275.481999
0.0,129,276.340969
0.0,127,277.099702
2.0,204,278.537872
1.0,156,279.593592
0.0,125,280.405428
0.0,123,281.214247
1.0,170,282.373242
2.0,199,283.735215
0.0,129,284.593335
5.0,330,286.965509
0.0,129,287.855277
2.0,219,289.30645
0.0,127,290.146338
