#{"t_start": 1629238227.7194297, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,2.318775
2.0,202,3.69754
0.0,125,4.523543
5.0,352,7.084008
3.0,251,8.837946
0.0,129,9.68746
0.0,127,10.50373
1.0,178,11.72166
1.0,173,12.838208
1.0,157,13.919612
0.0,127,14.822416
2.0,184,16.065929
2.0,220,17.557235
2.0,222,19.066074
0.0,127,19.884405
0.0,127,20.739372
0.0,129,21.588159
0.0,127,22.431245
4.0,262,24.262991
0.0,127,25.098919
0.0,129,25.96836
0.0,127,26.799496
0.0,127,27.637837
2.0,222,29.171261
0.0,127,29.99327
1.0,169,31.141374
0.0,127,32.023457
1.0,173,33.201991
0.0,129,34.069014
0.0,129,34.895092
1.0,175,36.094042
0.0,125,36.914952
1.0,155,37.978678
3.0,270,39.848082
0.0,129,40.668115
2.0,224,42.211284
0.0,125,43.072763
0.0,129,43.952308
0.0,129,44.795547
2.0,226,46.334614
1.0,175,47.55257
1.0,153,48.569555
1.0,176,49.772891
2.0,202,51.144474
1.0,158,52.252814
1.0,157,53.300394
0.0,125,54.077396
2.0,185,55.371558
1.0,155,56.338077
0.0,129,57.237975
1.0,177,58.446443
0.0,129,59.264664
1.0,154,60.270705
0.0,127,61.127757
0.0,129,62.008145
2.0,202,63.37525
2.0,201,64.773957
3.0,253,66.438745
1.0,157,67.537384
1.0,173,68.726699
0.0,129,69.550464
3.0,249,71.268899
0.0,129,72.123524
0.0,129,72.98842
0.0,129,73.867592
0.0,127,74.715874
4.0,301,76.782491
1.0,178,78.036162
9.0,423,81.006573
10.0,389,83.703077
1.0,171,84.884842
2.0,222,86.40386
1.0,153,87.420803
2.0,202,88.753331
1.0,173,89.907788
1.0,178,91.140688
4.0,302,93.225245
3.0,269,95.070771
2.0,186,96.354697
0.0,125,97.204008
0.0,129,98.07717
0.0,127,98.913081
0.0,129,99.763632
0.0,127,100.531116
1.0,173,101.729199
1.0,157,102.798789
2.0,200,104.175367
1.0,157,105.223852
0.0,129,106.087979
2.0,201,107.47303
2.0,183,108.763982
2.0,219,110.279961
4.0,276,112.180178
0.0,125,113.013158
2.0,201,114.409018
0.0,123,115.218048
1.0,173,116.403284
0.0,129,117.255399
0.0,127,118.058698
1.0,155,119.100399
1.0,177,120.278775
4.0,278,122.1565
2.0,200,123.533163
2.0,186,124.755703
