#{"t_start": 1629230237.5935931, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,228,3.110855
3.0,248,4.769254
1.0,176,5.964279
0.0,127,6.89632
0.0,127,7.981432
0.0,129,9.192057
0.0,129,10.16139
10.0,433,13.630573
2.0,222,15.352107
0.0,129,16.274309
2.0,223,17.94133
2.0,223,19.682531
3.0,218,21.448509
1.0,176,22.798091
1.0,155,24.058444
1.0,155,25.275894
0.0,125,26.215332
0.0,129,27.23395
0.0,129,28.217766
2.0,201,29.85481
1.0,174,31.256305
0.0,125,32.22641
0.0,129,33.200429
2.0,198,34.784219
2.0,198,36.391996
4.0,299,38.848522
1.0,177,40.287863
0.0,127,41.262909
0.0,127,42.274266
0.0,127,43.229338
0.0,127,44.155796
2.0,223,45.829533
0.0,123,46.731616
1.0,157,47.877621
0.0,129,48.836177
2.0,201,50.363621
1.0,154,51.465554
4.0,261,53.483203
3.0,250,55.457302
0.0,129,56.382385
0.0,127,57.298442
2.0,202,58.802994
1.0,175,60.103968
0.0,127,61.038899
1.0,157,62.204572
1.0,157,63.383608
2.0,184,64.743585
2.0,200,66.253993
3.0,248,68.146507
3.0,231,69.96996
0.0,127,70.886221
4.0,317,73.337264
3.0,270,75.458288
2.0,203,76.96973
2.0,224,78.679912
0.0,127,79.617931
0.0,127,80.568718
0.0,125,81.526565
1.0,175,82.807079
2.0,203,84.337624
0.0,123,85.235411
2.0,185,86.604328
2.0,201,88.111437
0.0,127,89.022624
1.0,157,90.151778
1.0,173,91.422256
2.0,222,93.073679
0.0,123,93.932112
1.0,158,95.06317
1.0,174,96.264235
2.0,206,97.946033
1.0,151,99.125253
3.0,251,101.122358
2.0,183,102.41042
1.0,173,103.610553
2.0,207,105.073325
0.0,127,105.916003
2.0,218,107.446785
1.0,157,108.565296
1.0,173,109.799803
2.0,223,111.367887
0.0,127,112.265961
0.0,125,113.189757
3.0,251,115.32443
0.0,129,116.324004
8.0,379,119.365396
0.0,127,120.236768
0.0,129,121.084018
3.0,248,122.882484
0.0,129,123.788332
4.0,299,125.977993
2.0,222,127.542478
2.0,206,129.230487
0.0,129,130.195782
4.0,281,132.344296
3.0,228,134.059375
1.0,151,135.152388
3.0,236,136.891059
0.0,127,137.85933
7.0,430,141.05864
1.0,175,142.355299
3.0,235,144.017277
1.0,168,145.235708
0.0,125,146.105846
0.0,123,146.979854
3.0,213,148.495047
2.0,224,150.10539
1.0,157,151.240121
3.0,270,153.324831
3.0,252,155.13817
0.0,127,156.019986
10.0,433,159.1644
1.0,171,160.399916
1.0,173,161.562364
2.0,200,162.893681
4.0,299,165.150229
0.0,127,166.13521
0.0,125,167.094266
0.0,127,168.091753
1.0,173,169.576555
4.0,296,172.004411
5.0,346,174.549876
2.0,185,175.880924
1.0,175,177.069849
1.0,154,178.172236
1.0,172,179.358536
1.0,175,180.616313
2.0,222,182.180718
3.0,270,184.819978
1.0,174,186.211361
0.0,127,187.096243
0.0,127,188.235488
1.0,178,189.584877
7.0,325,192.025462
0.0,129,192.896634
0.0,129,193.772972
3.0,271,195.803855
0.0,125,196.706757
1.0,157,197.855168
0.0,127,198.723228
0.0,125,199.527949
1.0,177,200.784314
1.0,155,201.833864
0.0,127,202.722466
1.0,177,203.990909
2.0,202,205.399253
1.0,171,206.608693
0.0,129,207.450443
0.0,129,208.31732
1.0,157,209.373042
0.0,125,210.235025
2.0,205,211.649044
0.0,129,212.552181
2.0,202,213.985203
1.0,173,215.242468
1.0,159,216.387179
9.0,407,219.372778
0.0,127,220.272206
0.0,127,221.187365
3.0,271,223.178248
6.0,379,225.960565
3.0,248,227.794545
4.0,299,230.030501
5.0,348,232.562156
1.0,173,233.783662
1.0,155,234.939994
2.0,222,236.466535
0.0,127,237.358102
1.0,173,238.616083
2.0,225,240.17262
0.0,127,241.085603
1.0,157,242.209449
0.0,125,243.08097
3.0,252,244.920025
0.0,129,245.875979
0.0,129,246.783391
1.0,173,248.031306
0.0,129,248.956034
0.0,129,249.837434
0.0,127,250.784669
2.0,221,252.509869
1.0,173,253.850953
6.0,378,256.664267
0.0,129,257.594031
0.0,127,258.527471
1.0,172,259.755162
1.0,157,260.84945
3.0,265,262.744968
0.0,127,263.598197
1.0,175,264.946315
0.0,129,265.866083
2.0,221,267.521894
0.0,127,268.398051
4.0,287,270.50752
0.0,129,271.443192
0.0,129,272.343668
0.0,125,273.19166
4.0,280,275.196909
0.0,127,276.100727
2.0,200,277.631639
1.0,151,278.727546
3.0,250,280.585378
1.0,173,281.811519
0.0,127,282.705717
1.0,176,283.954051
5.0,332,286.358755
0.0,127,287.23538
3.0,250,289.03894
0.0,129,289.962483
0.0,127,290.832341
0.0,125,291.711948
1.0,157,292.865011
0.0,129,293.772549
0.0,127,294.692123
0.0,129,295.553012
0.0,125,296.462708
0.0,127,297.314828
3.0,250,299.103437
2.0,220,300.674751
0.0,129,301.619062
0.0,129,302.531932
2.0,187,303.836638
2.0,223,305.399727
1.0,155,306.461698
0.0,129,307.305954
1.0,173,308.561149
0.0,129,309.438664
2.0,198,310.852474
0.0,127,311.763827
1.0,155,312.81682
5.0,314,315.086755
0.0,127,315.933027
0.0,123,316.739312
2.0,184,318.100052
1.0,157,319.221515
3.0,253,321.100685
1.0,155,322.202629
4.0,301,324.380076
2.0,222,326.03907
4.0,296,328.212251
2.0,204,329.63997
0.0,127,330.530733
0.0,129,331.594301
0.0,125,332.622281
0.0,125,333.459394
0.0,125,334.365074
0.0,129,335.321526
1.0,172,336.528774
0.0,127,337.415867
1.0,157,338.640256
4.0,274,340.723381
0.0,129,341.719075
1.0,155,342.848014
3.0,250,344.738092
3.0,252,346.56883
5.0,330,348.994626
1.0,155,350.193051
0.0,127,351.132051
1.0,174,352.457222
7.0,250,354.627642
0.0,127,355.598712
4.0,282,357.95874
0.0,129,359.045964
5.0,349,361.731418
9.0,404,365.123387
1.0,155,366.330276
1.0,173,367.619253
0.0,125,368.491386
1.0,157,369.626807
1.0,177,370.879877
0.0,129,371.805712
0.0,127,372.646893
3.0,250,374.486706
2.0,223,376.127223
1.0,175,377.49917
0.0,127,378.603783
0.0,129,379.553015
1.0,173,380.865407
2.0,203,382.392624
4.0,300,384.824321
2.0,201,386.242902
1.0,155,387.361353
0.0,125,388.243484
2.0,202,389.691541
1.0,157,390.837609
1.0,173,392.08076
1.0,170,393.533476
2.0,202,395.259814
8.0,474,399.013535
2.0,224,400.673708
2.0,203,402.149782
3.0,253,403.989458
1.0,175,405.193576
1.0,157,406.319494
0.0,129,407.258203
3.0,270,409.129967
2.0,202,410.643177
1.0,173,411.91819
2.0,205,413.416843
3.0,250,415.203272
2.0,184,416.51044
1.0,157,417.657575
1.0,173,419.051937
0.0,129,419.959388
4.0,285,422.101581
1.0,173,423.296268
1.0,153,424.40878
0.0,129,425.352128
2.0,205,426.76571
0.0,127,427.606636
0.0,129,428.49937
3.0,232,430.139946
1.0,174,431.373993
2.0,200,432.788772
0.0,129,433.66777
1.0,171,434.834904
0.0,127,435.659605
4.0,301,437.867151
0.0,129,438.758636
1.0,171,439.961569
0.0,125,440.8071
0.0,129,441.711625
0.0,127,442.549932
2.0,186,443.908405
0.0,127,444.777525
4.0,317,447.058322
6.0,406,450.010161
0.0,129,450.903117
2.0,203,452.392339
1.0,173,453.650668
0.0,129,454.504272
2.0,203,455.987269
2.0,206,457.473985
5.0,310,459.762052
0.0,129,460.60325
0.0,129,461.488261
3.0,250,463.361644
2.0,200,464.904005
2.0,198,466.290403
2.0,222,467.884896
0.0,125,468.789116
2.0,207,470.250407
0.0,125,471.132655
0.0,129,472.002651
1.0,178,473.344249
1.0,175,474.893135
1.0,171,476.188551
2.0,205,477.761802
0.0,125,478.818012
4.0,322,481.557368
1.0,170,482.945511
0.0,125,483.992293
0.0,129,485.082802
2.0,200,486.572854
4.0,322,488.843897
1.0,173,490.075764
0.0,127,491.019382
0.0,129,491.877175
4.0,301,494.148341
0.0,129,495.042635
0.0,129,495.931985
0.0,127,496.839598
1.0,157,497.953853
2.0,185,499.306226
0.0,129,500.213453
1.0,173,501.378929
2.0,202,502.818625
2.0,207,504.28592
5.0,329,506.669374
0.0,125,507.537717
1.0,157,508.700671
2.0,206,510.348544
0.0,127,511.395636
3.0,214,513.290623
0.0,129,514.218919
2.0,186,515.569118
2.0,221,517.117962
2.0,205,518.584324
0.0,129,519.532208
0.0,127,520.43157
1.0,156,521.53338
2.0,204,523.002595
1.0,155,524.152755
2.0,191,525.501143
7.0,324,527.902149
1.0,173,529.102787
3.0,249,530.782335
1.0,173,532.007752
1.0,177,533.214221
0.0,129,534.082209
0.0,129,534.893414
0.0,129,535.739398
3.0,233,537.365122
0.0,129,538.228227
0.0,127,539.12106
4.0,299,541.314434
3.0,250,543.093327
0.0,129,543.976879
3.0,248,545.792689
7.0,323,548.13204
1.0,173,549.355272
1.0,168,550.629181
0.0,129,551.713121
0.0,127,552.713013
5.0,304,555.391766
1.0,155,556.660068
0.0,125,557.521009
1.0,157,558.695194
3.0,249,560.579298
2.0,204,562.069956
0.0,125,562.998721
3.0,248,564.786187
2.0,217,566.335193
1.0,173,567.592385
0.0,127,568.488708
0.0,129,569.390474
1.0,159,570.502079
2.0,204,571.938609
3.0,267,573.84806
1.0,176,575.115227
0.0,129,576.035825
0.0,127,576.892966
0.0,127,577.85025
1.0,175,579.184012
3.0,250,580.963432
3.0,253,582.878989
1.0,169,584.035838
4.0,301,586.191533
0.0,129,587.094602
0.0,127,587.957448
0.0,127,588.838116
4.0,260,590.748343
1.0,174,592.050243
0.0,129,592.96155
5.0,348,595.551311
1.0,172,596.744603
0.0,129,597.620502
4.0,278,599.652632
0.0,123,600.500214
0.0,129,601.413472
5.0,350,603.973933
2.0,200,605.378146
3.0,232,607.102415
1.0,155,608.191327
1.0,157,609.310949
5.0,329,611.675345
2.0,202,613.069439
0.0,129,613.934722
0.0,129,614.789938
0.0,127,615.622244
0.0,129,616.435466
0.0,129,617.296901
0.0,129,618.186696
2.0,202,619.610597
0.0,127,620.46128
0.0,127,621.296134
0.0,129,622.160097
1.0,173,623.392697
5.0,328,625.841209
2.0,224,627.425902
1.0,176,628.658933
0.0,125,629.539927
11.0,500,633.242321
0.0,129,634.347517
0.0,129,635.219737
0.0,129,636.11912
0.0,129,637.010814
0.0,127,637.942843
2.0,226,639.588571
2.0,200,641.067356
2.0,184,642.383245
2.0,200,643.881119
1.0,158,644.97393
1.0,174,646.216254
2.0,220,647.724465
2.0,203,649.212447
2.0,206,650.743611
5.0,292,652.844766
2.0,202,654.306699
4.0,301,656.52559
9.0,427,659.58644
0.0,129,660.487368
0.0,127,661.362431
1.0,173,662.579719
1.0,178,663.821894
0.0,129,664.684339
0.0,129,665.586768
0.0,129,666.478207
10.0,430,669.72782
3.0,272,671.685687
0.0,129,672.624249
0.0,129,673.50593
2.0,222,675.131931
0.0,123,675.943171
3.0,272,677.960898
2.0,223,679.552619
0.0,129,680.479409
0.0,129,681.458441
0.0,125,682.344522
0.0,129,683.227591
0.0,127,684.081051
2.0,200,685.474402
0.0,129,686.340574
0.0,127,687.202188
0.0,125,688.06514
0.0,125,688.959062
4.0,299,691.165948
0.0,127,692.009708
2.0,198,693.501797
0.0,129,694.354624
0.0,127,695.257459
0.0,125,696.10952
0.0,129,696.998425
0.0,129,697.94727
0.0,129,698.830783
3.0,270,700.85776
1.0,177,702.086806
2.0,202,703.434451
8.0,352,705.983026
3.0,248,707.769528
6.0,401,710.696724
0.0,127,711.567291
2.0,205,713.036857
1.0,173,714.202374
4.0,321,716.486232
5.0,350,719.185267
0.0,125,720.064406
2.0,200,721.437064
4.0,301,723.599487
3.0,250,725.446289
2.0,226,727.060364
0.0,129,727.962157
3.0,272,729.951344
4.0,299,732.057157
6.0,389,734.933218
7.0,394,737.904551
0.0,125,738.761255
2.0,218,740.297169
6.0,372,743.026829
4.0,305,745.289572
2.0,198,746.733992
2.0,202,748.229689
1.0,175,749.468322
2.0,181,750.737079
0.0,129,751.620356
0.0,127,752.502067
1.0,155,753.57706
2.0,185,754.917821
0.0,127,755.771911
2.0,182,757.067538
1.0,157,758.219809
1.0,177,759.492306
1.0,152,760.554754
0.0,127,761.454555
3.0,214,762.961451
0.0,125,763.851573
0.0,127,764.697746
2.0,220,766.30046
0.0,127,767.216297
0.0,127,768.137534
1.0,173,769.370282
1.0,173,770.635951
1.0,172,771.89428
0.0,127,772.782808
0.0,127,773.733264
1.0,153,774.822587
1.0,155,775.941891
2.0,203,777.444764
0.0,125,778.284716
1.0,175,779.567942
2.0,187,780.926223
0.0,127,781.845431
0.0,125,782.675343
1.0,157,783.75228
0.0,127,784.601437
1.0,171,785.780118
1.0,175,787.06523
2.0,221,788.632289
4.0,324,790.915653
0.0,127,791.733483
9.0,404,794.609062
0.0,127,795.492642
0.0,127,796.287437
0.0,129,797.131287
1.0,175,798.427379
1.0,175,799.645343
3.0,234,801.400854
0.0,129,802.309629
0.0,123,803.134931
0.0,129,803.98405
1.0,173,805.193022
1.0,173,806.375508
1.0,173,807.559869
0.0,127,808.380641
1.0,173,809.536284
0.0,127,810.412909
5.0,350,812.874676
1.0,175,814.09216
1.0,155,815.190028
5.0,310,817.436961
1.0,173,818.674981
0.0,129,819.619239
0.0,125,820.447916
1.0,171,821.647343
2.0,222,823.280675
3.0,248,825.05882
2.0,201,826.465703
3.0,268,828.488379
0.0,129,829.380874
0.0,129,830.222261
3.0,246,831.929698
0.0,125,832.791071
0.0,127,833.588572
1.0,177,834.792468
1.0,173,835.948348
0.0,129,836.781694
5.0,350,839.424015
0.0,125,840.303597
2.0,202,841.816853
0.0,127,842.702811
5.0,329,845.168147
4.0,279,847.32518
2.0,206,848.799132
1.0,157,849.910029
1.0,155,850.954
2.0,224,852.594674
0.0,127,853.495039
0.0,127,854.386729
3.0,248,856.076527
2.0,220,857.731297
0.0,125,858.633799
1.0,173,859.844476
2.0,202,861.363704
6.0,390,864.239397
2.0,202,865.797588
5.0,350,868.309806
2.0,198,869.725114
0.0,127,870.592891
0.0,125,871.4156
0.0,129,872.354248
0.0,125,873.250908
3.0,273,875.160593
0.0,129,876.068234
2.0,200,877.469437
2.0,202,878.964188
0.0,129,879.834326
0.0,129,880.71172
4.0,302,882.868262
2.0,198,884.249049
3.0,236,885.876873
2.0,224,887.50906
1.0,174,888.703576
1.0,155,889.816878
1.0,157,890.989491
0.0,129,891.876159
0.0,127,892.78262
1.0,173,894.169693
0.0,125,895.296161
2.0,200,897.001117
0.0,125,897.890711
1.0,155,898.975276
1.0,155,900.266105
0.0,129,901.346206
2.0,204,902.909851
1.0,172,904.170442
0.0,123,905.001752
0.0,125,905.883523
7.0,327,908.350293
3.0,230,910.017101
4.0,325,912.35114
0.0,129,913.25025
3.0,251,914.977674
9.0,404,918.213143
0.0,127,919.073758
3.0,271,921.048146
0.0,129,922.06177
0.0,129,922.952096
0.0,129,923.810974
2.0,200,925.228138
0.0,125,926.031726
3.0,249,927.84923
0.0,129,928.804474
0.0,129,929.69927
1.0,175,930.888904
2.0,224,932.556423
0.0,127,933.457632
1.0,177,934.752518
2.0,201,936.217164
2.0,203,937.642556
0.0,125,938.48752
1.0,157,939.60933
0.0,127,940.42043
0.0,129,941.285679
0.0,129,942.182814
4.0,299,944.375875
0.0,125,945.280125
4.0,299,947.525466
2.0,221,949.167188
3.0,230,950.843933
1.0,175,952.111747
4.0,299,954.224332
0.0,129,955.144223
3.0,230,956.766379
1.0,155,957.939289
1.0,174,959.155169
0.0,125,960.017762
0.0,127,960.912192
1.0,157,961.970863
0.0,125,962.787145
5.0,350,965.292545
2.0,199,966.719387
2.0,185,968.05596
3.0,231,969.773005
1.0,178,971.004083
1.0,175,972.218966
0.0,127,973.099481
0.0,127,973.983225
0.0,129,974.872981
2.0,181,976.175185
2.0,226,977.851005
0.0,129,978.848655
0.0,127,979.743904
0.0,125,980.595263
2.0,198,982.021178
2.0,202,983.425981
4.0,318,985.6797
0.0,127,986.535635
0.0,129,987.484386
9.0,404,990.444095
1.0,170,991.613514
0.0,127,992.460465
0.0,129,993.327326
2.0,189,994.696347
0.0,129,995.574372
3.0,235,997.280397
1.0,151,998.368369
12.0,431,1001.5022
0.0,125,1002.386007
2.0,202,1003.900636
0.0,127,1004.835957
3.0,248,1006.725246
3.0,235,1008.517601
1.0,178,1009.839676
1.0,155,1010.920726
2.0,183,1012.330377
0.0,127,1013.194779
2.0,183,1014.551843
0.0,125,1015.39184
1.0,175,1016.787574
2.0,205,1018.249296
2.0,182,1019.640141
1.0,154,1020.853209
0.0,125,1021.801959
1.0,173,1023.180377
3.0,273,1025.169001
1.0,156,1026.302015
2.0,200,1027.668709
5.0,352,1030.479287
2.0,198,1031.918303
0.0,129,1032.854237
1.0,155,1033.978926
0.0,125,1034.906991
1.0,173,1036.079142
2.0,183,1037.36235
1.0,177,1038.775467
4.0,248,1040.663077
10.0,432,1043.82257
0.0,129,1044.674003
0.0,127,1045.533549
1.0,177,1046.730203
0.0,125,1047.633046
0.0,129,1048.498904
2.0,222,1050.083699
0.0,129,1050.984907
0.0,127,1052.029356
0.0,127,1053.043288
3.0,250,1054.881062
