#{"t_start": 1629230237.48216, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,2.490341
4.0,297,4.51175
2.0,200,5.858746
9.0,404,9.494679
2.0,202,11.059583
2.0,202,12.597672
1.0,173,13.925395
1.0,157,15.074739
3.0,250,17.001552
0.0,127,17.896453
1.0,155,19.044423
3.0,219,20.778152
0.0,127,21.830542
1.0,173,23.199502
2.0,221,24.942297
0.0,127,25.919922
0.0,129,26.943895
0.0,129,27.915338
0.0,127,28.929425
1.0,153,30.141497
0.0,127,31.104758
2.0,203,32.748568
2.0,225,34.560961
3.0,250,36.614223
0.0,129,37.636808
2.0,219,39.35822
3.0,251,41.453394
0.0,129,42.470024
1.0,171,43.801246
3.0,232,45.526022
0.0,129,46.472002
0.0,127,47.390795
0.0,127,48.295736
0.0,129,49.274744
2.0,202,50.793619
1.0,176,52.111856
1.0,177,53.411099
1.0,176,54.707039
0.0,123,55.675528
0.0,123,56.576835
3.0,250,58.44192
0.0,127,59.367309
1.0,155,60.502273
2.0,201,62.039056
0.0,129,62.969935
2.0,204,64.526912
1.0,173,65.78185
0.0,127,66.723538
2.0,201,68.224894
3.0,232,70.045228
0.0,127,70.965036
3.0,252,72.895131
1.0,157,74.080783
1.0,155,75.249708
0.0,129,76.176877
1.0,175,77.452991
0.0,129,78.413972
2.0,202,79.947076
0.0,127,80.906467
0.0,127,81.876966
2.0,201,83.378642
3.0,229,85.124641
2.0,187,86.511158
3.0,229,88.254877
0.0,125,89.150204
2.0,222,90.779787
1.0,175,92.092773
1.0,155,93.203543
2.0,224,94.875145
0.0,127,95.719838
1.0,155,96.778681
1.0,173,98.237659
1.0,172,99.54999
1.0,155,100.758272
0.0,127,101.680354
1.0,157,102.777168
1.0,175,103.967907
0.0,129,104.836926
0.0,129,105.719056
0.0,125,106.547306
1.0,155,107.600372
3.0,248,109.454366
2.0,188,110.69589
1.0,153,111.786064
2.0,224,113.520999
0.0,125,114.608866
2.0,218,116.315736
0.0,127,117.439961
2.0,198,118.899563
2.0,198,120.283767
3.0,233,121.95912
10.0,454,125.332337
3.0,266,127.252055
1.0,173,128.518381
0.0,127,129.590535
0.0,127,130.520842
2.0,183,131.899216
0.0,125,132.783798
0.0,129,133.678373
0.0,125,134.551388
0.0,129,135.482558
2.0,204,136.969732
0.0,127,137.932175
0.0,127,138.784864
4.0,296,140.968074
0.0,125,141.838338
0.0,123,142.75423
3.0,254,144.536003
0.0,125,145.443875
1.0,151,146.542374
1.0,176,147.774986
0.0,127,148.635765
0.0,123,149.444652
3.0,250,151.29936
0.0,129,152.282274
1.0,178,153.585361
0.0,125,154.413431
1.0,157,155.536023
0.0,127,156.386752
1.0,175,157.582658
3.0,250,159.375803
0.0,125,160.241488
2.0,197,161.587711
2.0,224,163.110168
3.0,252,164.97924
0.0,127,165.945523
1.0,155,167.166084
0.0,129,168.186443
0.0,129,169.166957
3.0,244,171.307111
2.0,204,172.840561
3.0,269,174.784726
1.0,153,175.874571
2.0,185,177.131155
1.0,155,178.241868
1.0,173,179.434062
1.0,170,180.657027
3.0,252,182.485484
4.0,322,185.662445
2.0,202,187.079752
6.0,397,190.451133
0.0,123,191.31005
0.0,129,192.208525
3.0,231,193.823187
0.0,127,194.711281
0.0,127,195.620626
0.0,125,196.490052
0.0,129,197.420972
0.0,129,198.32936
1.0,173,199.528377
0.0,127,200.395797
4.0,301,202.592154
0.0,127,203.47155
3.0,274,205.431185
0.0,129,206.322258
0.0,129,207.193337
0.0,127,208.017394
3.0,250,209.780982
1.0,177,211.011556
1.0,176,212.221232
0.0,129,213.139914
4.0,298,215.337971
1.0,152,216.415726
2.0,202,217.850715
4.0,285,219.936163
1.0,173,221.213972
2.0,200,222.687291
0.0,129,223.555289
3.0,267,225.511025
1.0,175,226.725423
0.0,127,227.615682
0.0,127,228.49025
2.0,186,229.836621
2.0,221,231.426162
0.0,127,232.28167
2.0,202,233.724356
1.0,174,235.013189
3.0,249,236.757267
1.0,177,238.056486
0.0,127,238.934186
1.0,155,239.971189
0.0,127,240.871362
0.0,125,241.72278
5.0,354,244.389856
0.0,127,245.272139
3.0,276,247.405841
3.0,228,249.093375
1.0,153,250.160288
1.0,175,251.462803
1.0,155,252.695769
0.0,127,253.651554
0.0,127,254.554699
0.0,129,255.46596
0.0,127,256.309948
1.0,157,257.451682
1.0,175,258.753556
1.0,157,259.866166
2.0,203,261.299093
0.0,127,262.166346
3.0,252,263.97143
0.0,127,264.909021
1.0,176,266.228856
1.0,171,267.475574
3.0,248,269.330825
2.0,200,270.738408
1.0,173,272.001793
1.0,175,273.256431
1.0,155,274.304887
2.0,200,275.76256
0.0,129,276.699129
3.0,252,278.618037
1.0,155,279.730659
0.0,129,280.625693
1.0,173,281.857255
0.0,127,282.75848
1.0,176,283.997192
3.0,246,285.756225
0.0,127,286.623991
1.0,171,287.841116
2.0,221,289.432977
2.0,201,290.886878
0.0,127,291.787454
0.0,127,292.700601
1.0,173,293.959266
0.0,127,294.886285
0.0,127,295.744206
2.0,183,297.079831
0.0,129,297.978824
2.0,202,299.364471
2.0,201,300.811364
0.0,127,301.710012
1.0,157,302.850089
1.0,155,303.900699
3.0,246,305.645198
1.0,153,306.707495
0.0,125,307.515386
0.0,125,308.349021
1.0,178,309.651972
3.0,252,311.500511
1.0,173,312.714731
4.0,304,314.917363
3.0,235,316.545694
1.0,177,317.827504
5.0,323,320.254827
2.0,185,321.615297
0.0,129,322.529943
1.0,153,323.541604
0.0,129,324.422149
1.0,155,325.571019
1.0,152,326.642184
0.0,127,327.508238
0.0,127,328.397908
1.0,155,329.452529
1.0,158,330.549453
2.0,223,332.506724
1.0,155,333.600517
3.0,218,335.266584
2.0,203,336.726756
0.0,127,337.638159
0.0,127,338.587019
2.0,224,340.323105
1.0,155,341.470227
0.0,129,342.393284
0.0,129,343.34684
0.0,127,344.212471
0.0,127,345.149247
3.0,253,346.946595
1.0,155,348.027438
0.0,127,348.906666
8.0,345,351.693386
0.0,127,352.621704
3.0,250,354.796105
1.0,175,356.171166
2.0,222,358.00027
0.0,127,359.069821
4.0,301,361.403752
2.0,198,362.895592
2.0,200,364.572045
1.0,174,365.930505
1.0,155,367.158745
1.0,173,368.391299
1.0,173,369.655328
0.0,127,370.511973
1.0,175,371.784966
3.0,250,373.646235
4.0,299,375.774565
3.0,274,378.076794
0.0,125,379.084676
9.0,405,382.29131
0.0,127,383.339815
3.0,249,385.189207
5.0,327,387.626913
5.0,286,389.739791
2.0,206,391.262711
0.0,127,392.132252
0.0,125,393.107879
0.0,125,394.274442
0.0,125,395.232414
0.0,129,396.162851
0.0,125,397.00929
0.0,129,398.062869
2.0,225,399.788111
1.0,173,400.984626
1.0,174,402.230152
0.0,129,403.143162
0.0,129,404.012623
0.0,127,404.880041
1.0,172,406.064328
13.0,479,409.616686
0.0,129,410.538251
3.0,251,412.433045
0.0,129,413.347304
0.0,129,414.199938
1.0,171,415.431898
0.0,127,416.251493
0.0,125,417.189036
2.0,221,418.887381
2.0,188,420.335106
0.0,129,421.226492
0.0,129,422.132027
3.0,253,423.929401
0.0,129,424.907563
3.0,251,426.702686
1.0,171,427.894907
0.0,125,428.76784
0.0,129,429.581954
1.0,157,430.732024
2.0,224,432.325614
1.0,157,433.386855
0.0,125,434.253917
3.0,267,436.127561
1.0,157,437.198501
2.0,199,438.632706
0.0,129,439.519584
0.0,129,440.396132
1.0,173,441.61156
5.0,310,443.902294
0.0,129,444.798743
4.0,296,446.928909
0.0,127,447.787124
1.0,176,448.991375
0.0,127,449.831117
0.0,129,450.730392
0.0,129,451.638314
1.0,157,452.769678
4.0,301,454.974561
1.0,173,456.223107
2.0,227,457.90983
0.0,125,458.776012
3.0,230,460.361003
0.0,129,461.246685
0.0,127,462.118556
0.0,127,463.00898
0.0,129,463.97485
0.0,129,464.919412
3.0,269,466.876847
1.0,175,468.120834
2.0,200,469.567142
0.0,129,470.441975
0.0,127,471.33535
0.0,129,472.212289
0.0,127,473.107392
1.0,173,474.621628
1.0,177,475.984014
3.0,237,477.800674
1.0,175,479.334106
0.0,127,480.366131
2.0,222,482.213263
0.0,127,483.195245
0.0,127,484.258569
0.0,127,485.346848
1.0,175,486.579543
9.0,401,489.533041
1.0,170,490.739895
1.0,172,491.942084
0.0,129,492.861138
0.0,127,493.721888
1.0,157,494.889221
0.0,129,495.747924
0.0,129,496.682337
3.0,251,498.521579
0.0,127,499.445984
7.0,438,502.639956
1.0,170,503.837896
0.0,127,504.713002
2.0,205,506.158995
2.0,202,507.59891
0.0,127,508.467291
1.0,158,509.713
3.0,231,511.691901
1.0,153,512.958066
3.0,255,515.010238
5.0,346,517.505426
0.0,125,518.357778
1.0,155,519.508179
2.0,188,520.860935
