#{"t_start": 1629230237.5050774, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,2.467303
3.0,248,4.116761
0.0,127,4.971261
2.0,202,6.304981
0.0,129,7.371265
2.0,198,9.237124
0.0,127,10.191476
0.0,127,11.171852
2.0,202,12.678415
0.0,127,13.620075
1.0,156,14.760079
3.0,270,16.847312
0.0,127,17.741102
4.0,282,20.021066
0.0,127,20.94886
0.0,129,21.997473
0.0,129,22.945151
1.0,173,24.348407
1.0,155,25.537888
0.0,129,26.554879
2.0,223,28.376128
0.0,129,29.341856
2.0,218,31.146831
0.0,123,32.078695
1.0,175,33.477288
0.0,127,34.450714
2.0,204,36.114929
0.0,125,37.10324
0.0,127,38.070265
1.0,155,39.233021
0.0,125,40.241391
0.0,127,41.188288
0.0,127,42.207454
5.0,331,44.848392
0.0,127,45.738575
1.0,155,46.925752
0.0,127,47.808834
0.0,125,48.71368
1.0,155,49.906703
1.0,155,51.038671
0.0,129,51.964422
2.0,186,53.338348
0.0,127,54.248694
0.0,125,55.139333
1.0,173,56.522408
0.0,127,57.436606
4.0,301,59.736961
1.0,157,60.902489
1.0,171,62.175453
0.0,129,63.140114
1.0,154,64.273204
1.0,157,65.387491
0.0,125,66.306857
3.0,248,68.181516
0.0,127,69.145828
0.0,125,70.09102
1.0,155,71.224795
2.0,202,72.733137
3.0,254,74.709624
0.0,129,75.671599
1.0,157,76.797071
3.0,250,78.72632
2.0,223,80.452216
1.0,175,81.83302
1.0,155,82.967009
1.0,175,84.250016
0.0,129,85.205359
0.0,127,86.115449
0.0,125,87.014012
2.0,206,88.56612
0.0,129,89.461906
0.0,127,90.368037
3.0,234,92.159276
1.0,177,93.420304
0.0,127,94.319926
2.0,204,95.774091
0.0,127,96.607237
4.0,283,99.011917
0.0,127,99.97446
0.0,129,100.95172
0.0,129,101.867403
1.0,173,103.082367
0.0,123,103.8559
0.0,127,104.69504
2.0,203,106.142205
0.0,127,106.989091
0.0,129,107.858366
2.0,207,109.347718
2.0,199,110.748799
1.0,155,111.836161
0.0,125,112.714811
2.0,226,114.672209
3.0,252,116.777814
2.0,189,118.294227
0.0,125,119.124752
5.0,352,121.676823
0.0,125,122.525104
0.0,125,123.389307
4.0,297,125.572055
1.0,173,126.792188
2.0,222,128.40727
1.0,175,129.890506
0.0,129,130.86774
0.0,125,131.709666
0.0,127,132.59637
1.0,172,133.870627
1.0,153,134.946917
0.0,129,135.925617
2.0,188,137.309849
3.0,248,139.11149
0.0,127,140.028606
3.0,253,141.866786
2.0,185,143.244109
3.0,250,144.981823
1.0,171,146.272109
1.0,175,147.506239
2.0,208,149.015101
4.0,298,151.207627
0.0,129,152.170026
2.0,202,153.676596
3.0,248,155.461687
0.0,127,156.316188
0.0,129,157.184672
0.0,127,158.06217
0.0,127,158.894642
0.0,127,159.745268
0.0,125,160.630273
6.0,273,162.472719
1.0,175,163.720671
0.0,129,164.611879
0.0,129,165.527418
1.0,155,166.796121
0.0,129,167.8038
1.0,157,169.022294
0.0,127,170.150594
1.0,153,171.365134
1.0,153,172.488872
1.0,173,173.694872
1.0,171,174.929154
1.0,156,176.012282
1.0,155,177.039113
3.0,272,178.99897
0.0,129,179.912517
0.0,127,180.801063
9.0,404,184.156648
5.0,331,186.999672
1.0,175,188.619542
6.0,399,191.668216
5.0,328,194.055192
