#{"t_start": 1629230237.4585493, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,232,3.288802
3.0,248,4.952904
4.0,299,7.178116
2.0,202,9.087828
3.0,248,11.064024
4.0,315,13.555341
2.0,220,15.233223
0.0,129,16.190808
2.0,202,17.657904
1.0,175,18.950635
1.0,155,20.200622
1.0,173,21.584033
2.0,223,23.415807
2.0,202,25.010009
3.0,218,26.767885
2.0,202,28.399936
1.0,176,29.797402
0.0,129,30.80925
1.0,157,32.048797
1.0,157,33.270358
4.0,297,35.737657
0.0,129,36.753421
0.0,127,37.749295
4.0,297,40.174553
2.0,202,41.822087
0.0,125,42.79976
1.0,173,44.126987
3.0,235,45.868696
1.0,173,47.189461
3.0,236,49.017304
0.0,129,49.975583
3.0,252,51.853468
1.0,157,53.014228
1.0,173,54.295499
0.0,127,55.20915
0.0,127,56.207293
3.0,230,57.950221
1.0,157,59.086467
2.0,203,60.626395
2.0,226,62.365637
2.0,199,63.876834
1.0,157,65.015038
0.0,127,65.922069
5.0,347,68.653275
1.0,155,69.814614
0.0,127,70.739818
1.0,173,72.02831
2.0,202,73.568351
0.0,125,74.47725
0.0,127,75.412449
2.0,221,77.074478
0.0,127,78.00595
1.0,153,79.146069
1.0,155,80.295732
0.0,129,81.256915
1.0,173,82.582987
0.0,127,83.505136
1.0,175,84.805633
4.0,279,86.955696
3.0,275,89.048724
0.0,127,89.951657
2.0,185,91.318445
1.0,175,92.610952
1.0,155,93.708492
0.0,127,94.627548
3.0,249,96.37623
2.0,183,97.853128
0.0,125,98.850113
1.0,153,100.021164
1.0,172,101.335584
0.0,129,102.213515
1.0,157,103.325598
2.0,222,104.842834
2.0,201,106.294916
5.0,313,108.533897
0.0,129,109.448867
2.0,203,110.88729
2.0,202,112.327897
0.0,125,113.202556
1.0,155,114.56189
3.0,267,116.799195
0.0,129,117.877312
4.0,299,120.016178
0.0,129,120.896593
3.0,228,122.513838
0.0,123,123.344242
0.0,129,124.317542
3.0,248,126.049143
2.0,200,127.464183
1.0,178,128.800955
0.0,127,129.856422
0.0,125,130.821182
3.0,273,132.875488
1.0,153,133.9687
2.0,220,135.612201
0.0,127,136.4913
1.0,174,137.77014
4.0,299,139.995136
1.0,155,141.082233
0.0,129,142.001172
1.0,173,143.268455
4.0,319,145.612604
0.0,127,146.515475
2.0,201,147.95533
0.0,125,148.795768
0.0,125,149.647118
0.0,123,150.510745
4.0,318,152.96964
2.0,223,154.556751
0.0,129,155.434462
1.0,173,156.670295
5.0,329,159.038861
1.0,155,160.114766
2.0,202,161.518508
1.0,173,162.66585
0.0,125,163.511662
0.0,127,164.371064
3.0,249,166.392313
3.0,229,168.251966
1.0,177,169.767635
3.0,274,171.990518
1.0,174,173.264579
2.0,227,174.892639
0.0,125,175.734012
3.0,251,177.526696
7.0,446,180.873968
3.0,253,182.712495
0.0,129,183.820871
0.0,127,185.149116
1.0,175,186.478022
0.0,125,187.409049
0.0,127,188.531611
1.0,173,189.800333
1.0,157,190.987835
1.0,175,192.192839
4.0,301,194.364551
0.0,129,195.316774
4.0,301,197.583421
1.0,174,198.829218
0.0,129,199.69941
1.0,157,200.767258
3.0,252,202.584867
4.0,282,204.706666
1.0,157,205.768155
7.0,409,208.696969
2.0,225,210.27756
0.0,125,211.138119
3.0,248,212.928113
0.0,127,213.782945
0.0,127,214.663615
1.0,173,215.898237
0.0,129,216.802021
0.0,127,217.650011
1.0,172,218.881572
3.0,272,220.865886
0.0,123,221.760664
0.0,125,222.639636
3.0,248,224.438294
0.0,125,225.267707
2.0,223,226.884632
4.0,297,229.107035
3.0,250,230.944794
0.0,129,231.772252
0.0,129,232.663487
0.0,125,233.518355
0.0,127,234.437997
10.0,479,238.01244
3.0,252,239.81408
3.0,274,241.839444
0.0,129,242.745354
1.0,173,243.985349
0.0,125,244.830002
0.0,127,245.736337
0.0,129,246.685939
2.0,221,248.3331
1.0,173,249.569395
0.0,127,250.524035
0.0,129,251.401563
0.0,129,252.343157
2.0,225,254.162812
3.0,231,255.878134
3.0,270,257.858546
0.0,129,258.812896
1.0,155,259.915531
3.0,253,261.728338
0.0,127,262.576923
0.0,129,263.45045
1.0,173,264.710182
0.0,127,265.667454
0.0,125,266.562293
2.0,209,268.090457
0.0,125,268.972169
0.0,127,269.859472
1.0,153,270.92821
1.0,175,272.19318
1.0,176,273.440454
0.0,125,274.252287
4.0,320,276.67686
0.0,127,277.584314
1.0,176,278.91382
0.0,127,279.807359
0.0,127,280.677612
1.0,155,281.76935
1.0,172,283.018219
1.0,157,284.126796
2.0,201,285.523238
3.0,255,287.389156
0.0,125,288.215171
2.0,201,289.692067
3.0,252,291.534283
1.0,155,292.641956
2.0,183,294.030518
0.0,129,294.970037
1.0,155,296.040071
0.0,129,296.95721
0.0,127,297.801572
0.0,129,298.674082
1.0,173,299.860205
0.0,127,300.733902
0.0,127,301.631511
3.0,248,303.454468
1.0,155,304.533193
2.0,181,305.798949
0.0,129,306.661073
0.0,127,307.493764
2.0,202,308.968147
0.0,127,309.850791
0.0,125,310.693758
0.0,125,311.561865
0.0,129,312.452971
1.0,157,313.468134
1.0,155,314.548591
3.0,234,316.242263
6.0,380,319.086252
0.0,125,319.969915
3.0,249,321.803015
4.0,297,323.947787
0.0,129,324.860955
2.0,203,326.366432
0.0,127,327.24121
1.0,175,328.492835
0.0,127,329.308793
1.0,155,330.400975
0.0,123,331.381727
1.0,152,332.668982
2.0,201,334.106986
0.0,127,335.046491
3.0,269,337.08119
