#{"t_start": 1629230237.5587041, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,226,3.123894
4.0,297,5.166195
0.0,127,5.965671
0.0,129,6.928943
9.0,404,10.581711
0.0,129,11.569566
2.0,198,13.052261
1.0,173,14.33652
0.0,127,15.298106
0.0,129,16.229729
2.0,184,17.558139
1.0,178,18.88677
0.0,125,19.875031
0.0,127,20.802066
3.0,270,23.059235
0.0,125,24.006441
0.0,129,25.007033
0.0,129,25.981994
0.0,129,27.010463
1.0,170,28.375575
0.0,125,29.311104
0.0,129,30.335163
0.0,125,31.292754
0.0,129,32.296304
0.0,127,33.261425
4.0,317,35.908145
1.0,155,37.1527
0.0,127,38.11768
1.0,175,39.457134
0.0,129,40.484514
0.0,125,41.457251
0.0,125,42.449695
1.0,176,43.808124
1.0,173,45.077853
2.0,207,46.640805
1.0,172,47.912497
0.0,127,48.843066
0.0,125,49.769261
8.0,374,52.643418
3.0,230,54.399491
4.0,321,56.954434
0.0,127,57.898045
0.0,125,58.744492
0.0,129,59.707988
3.0,234,61.450804
2.0,205,63.059945
1.0,155,64.199336
3.0,252,66.099898
0.0,125,67.027165
1.0,171,68.305161
0.0,129,69.253244
4.0,297,71.58354
1.0,175,72.879023
0.0,129,73.827859
2.0,220,75.532584
0.0,127,76.418982
2.0,222,78.113685
0.0,125,79.01998
1.0,173,80.328088
0.0,129,81.288114
0.0,127,82.229738
0.0,127,83.16183
0.0,127,84.062816
2.0,200,85.589318
0.0,127,86.502513
1.0,156,87.61783
1.0,177,88.948601
0.0,125,89.826349
1.0,175,91.116176
0.0,129,92.058521
2.0,224,93.707623
3.0,230,95.378377
0.0,129,96.224082
1.0,173,97.615965
3.0,238,99.547667
1.0,155,100.754927
2.0,185,102.085603
4.0,267,103.995753
0.0,129,104.862112
0.0,127,105.725243
5.0,324,108.05448
1.0,177,109.329805
1.0,175,110.4993
0.0,127,111.402526
3.0,235,113.165901
0.0,127,114.254216
0.0,127,115.230064
1.0,173,116.625172
0.0,129,117.737834
3.0,232,119.376693
1.0,172,120.599376
1.0,155,121.660763
0.0,129,122.546201
0.0,129,123.4272
0.0,125,124.343391
2.0,204,125.748438
1.0,155,126.83404
1.0,155,127.888567
1.0,175,129.349471
0.0,127,130.300554
5.0,301,132.618224
0.0,127,133.492358
4.0,277,135.630486
2.0,201,137.091822
2.0,201,138.562162
1.0,174,139.797724
4.0,282,141.923873
3.0,266,143.827145
2.0,204,145.349657
1.0,175,146.657022
4.0,291,148.75604
1.0,155,149.85427
2.0,198,151.275042
1.0,155,152.481755
4.0,282,154.528983
4.0,283,156.610112
0.0,123,157.39228
3.0,245,159.13282
1.0,173,160.365067
4.0,302,162.465983
0.0,129,163.322435
0.0,129,164.205317
0.0,129,165.145338
2.0,202,166.801375
1.0,173,168.200629
0.0,127,169.148755
0.0,127,170.288459
0.0,125,171.229978
2.0,202,172.736148
4.0,300,174.956364
5.0,330,177.326834
0.0,125,178.207821
0.0,127,179.028937
1.0,173,180.258671
0.0,127,181.165487
1.0,157,182.23871
0.0,125,183.272659
0.0,127,184.482357
6.0,402,187.9876
8.0,356,190.847082
0.0,129,191.72267
3.0,272,193.625468
1.0,159,194.802419
1.0,157,195.939982
1.0,175,197.215648
2.0,198,198.636375
5.0,372,201.377779
2.0,218,202.963863
2.0,204,204.426287
12.0,504,208.109323
6.0,397,210.973315
1.0,155,212.014916
0.0,123,212.893938
3.0,249,214.702201
1.0,157,215.815278
4.0,281,217.88848
2.0,202,219.316289
2.0,220,220.914508
0.0,129,221.867091
7.0,324,224.256737
1.0,155,225.332382
1.0,173,226.518063
2.0,202,228.028505
