#{"t_start": 1629230237.5723147, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
9.0,401,4.332488
4.0,299,6.427789
0.0,129,7.518838
0.0,127,8.687169
0.0,129,9.751975
6.0,401,12.942469
2.0,202,14.469749
2.0,203,16.049814
4.0,304,18.372352
0.0,127,19.331046
0.0,129,20.294698
0.0,127,21.29859
0.0,123,22.219322
0.0,127,23.22748
1.0,155,24.434011
2.0,228,26.265428
1.0,173,27.645558
0.0,129,28.666374
0.0,129,29.625415
0.0,127,30.639043
1.0,176,32.057622
0.0,127,33.00957
0.0,127,33.993926
0.0,125,34.947758
3.0,247,37.009072
3.0,250,39.007724
1.0,176,40.430404
1.0,174,41.842294
0.0,129,42.845043
2.0,201,44.393942
4.0,267,46.423668
3.0,235,48.188919
0.0,127,49.15345
0.0,129,50.106152
0.0,129,51.036142
3.0,252,52.938698
4.0,299,55.302663
1.0,172,56.606568
0.0,129,57.526994
3.0,252,59.433703
0.0,127,60.329887
1.0,157,61.488921
1.0,155,62.665145
0.0,129,63.608842
3.0,249,65.471703
2.0,181,66.866038
0.0,125,67.722426
0.0,129,68.718161
0.0,125,69.618618
1.0,178,70.987454
1.0,157,72.158201
3.0,216,73.777123
0.0,123,74.694129
4.0,324,77.177395
0.0,125,78.100003
1.0,152,79.236807
0.0,123,80.113688
0.0,129,81.079597
1.0,155,82.269078
3.0,215,83.887784
2.0,199,85.401621
0.0,125,86.291255
3.0,232,88.043549
2.0,198,89.508848
1.0,173,90.787786
0.0,129,91.710047
1.0,178,92.997977
1.0,157,94.126169
2.0,202,95.593356
1.0,175,96.817231
1.0,155,98.113804
1.0,157,99.330981
1.0,171,100.645645
0.0,127,101.568205
2.0,185,102.901381
3.0,233,104.49665
2.0,222,106.114425
2.0,192,107.408836
2.0,205,108.916962
3.0,237,110.568903
3.0,249,112.425257
1.0,153,113.609635
0.0,127,114.733558
0.0,125,115.649621
6.0,382,118.808739
2.0,198,120.1943
1.0,152,121.227748
7.0,324,123.629422
0.0,125,124.537014
0.0,127,125.332418
0.0,125,126.223163
0.0,125,127.04423
1.0,173,128.268076
1.0,175,129.768037
4.0,294,132.023698
5.0,331,134.538824
0.0,129,135.47467
2.0,204,136.960558
4.0,299,139.203835
2.0,204,140.704449
3.0,232,142.445186
5.0,309,144.658143
2.0,198,146.145259
1.0,155,147.234854
1.0,155,148.322344
1.0,158,149.412655
2.0,202,150.887151
1.0,173,152.219417
2.0,200,153.686076
0.0,127,154.54183
2.0,201,155.969687
0.0,125,156.820686
3.0,253,158.622368
1.0,178,159.8679
0.0,127,160.756033
1.0,157,161.77385
4.0,319,164.035147
1.0,173,165.319123
6.0,374,168.4788
0.0,127,169.546345
1.0,175,170.98442
0.0,129,171.943107
0.0,127,172.844662
1.0,153,173.894412
3.0,251,175.720597
2.0,203,177.133424
0.0,129,178.041354
4.0,319,180.363603
4.0,283,182.455639
1.0,174,184.010625
2.0,202,185.916733
5.0,352,188.87767
3.0,248,190.768058
3.0,272,192.70333
3.0,250,194.504282
0.0,125,195.412543
0.0,129,196.310155
1.0,157,197.46932
1.0,173,198.698229
2.0,204,200.147148
0.0,127,201.019615
0.0,125,201.82478
1.0,155,202.965465
1.0,173,204.193521
4.0,300,206.329658
3.0,246,208.06101
0.0,125,208.902371
2.0,203,210.329504
0.0,129,211.19528
1.0,173,212.380474
1.0,173,213.59947
3.0,250,215.462939
0.0,127,216.360673
0.0,127,217.211883
2.0,224,218.834278
1.0,157,219.927721
3.0,249,221.798212
4.0,276,223.812963
2.0,200,225.241765
3.0,238,226.99279
0.0,127,227.858019
