#{"t_start": 1629221051.2829642, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,175,4.780161
0.0,123,5.546378
2.0,198,6.811849
2.0,198,8.066686
2.0,198,9.333916
2.0,198,10.581366
2.0,198,11.839654
0.0,129,12.641955
9.0,404,15.372097
0.0,129,16.176978
9.0,404,18.87027
0.0,129,19.681423
0.0,129,20.515646
0.0,129,21.366398
0.0,129,22.187773
0.0,129,23.008589
0.0,129,23.834612
0.0,129,24.693275
0.0,129,25.522281
9.0,404,28.364014
0.0,129,29.254169
0.0,129,30.101973
9.0,404,32.913594
0.0,129,33.710301
0.0,129,34.532775
9.0,404,37.303352
2.0,198,38.633664
2.0,198,39.929991
2.0,198,41.218715
2.0,198,42.518544
2.0,198,43.834913
2.0,198,45.138639
2.0,198,46.415583
2.0,198,47.702082
2.0,198,48.98976
2.0,198,50.296094
2.0,198,51.598691
2.0,198,52.888473
2.0,198,54.18556
2.0,198,55.513542
2.0,198,56.802581
2.0,198,58.087304
2.0,198,59.379164
2.0,198,60.672969
2.0,198,61.958676
2.0,198,63.24955
2.0,198,64.55178
2.0,198,65.848391
2.0,198,67.158855
2.0,198,68.443212
2.0,198,69.72713
2.0,198,71.018801
2.0,198,72.328668
2.0,198,73.621598
2.0,198,74.899934
2.0,198,76.184088
2.0,198,77.510647
2.0,198,78.80713
2.0,198,80.094391
2.0,198,81.372841
2.0,198,82.652037
2.0,198,83.956372
2.0,198,85.268066
2.0,198,86.553146
2.0,198,87.836443
2.0,198,89.146854
2.0,198,90.431852
2.0,198,91.719131
2.0,198,93.000609
2.0,198,94.330984
2.0,198,95.617593
2.0,198,96.900466
2.0,198,98.190181
2.0,198,99.488099
2.0,198,100.797765
2.0,198,102.097152
2.0,198,103.384317
2.0,198,104.690706
2.0,198,106.00771
2.0,198,107.293657
2.0,198,108.579575
2.0,198,109.861849
2.0,198,111.186251
2.0,198,112.468449
2.0,198,113.744749
2.0,198,115.039509
2.0,198,116.324433
2.0,198,117.649697
2.0,198,118.992681
2.0,198,120.279767
2.0,198,121.566952
2.0,198,122.879553
2.0,198,124.180695
2.0,198,125.479229
2.0,198,126.762703
2.0,198,128.072132
2.0,198,129.346323
2.0,198,130.627577
2.0,198,131.91916
