#{"t_start": 1629221051.4444745, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,4.298752
0.0,127,5.07312
2.0,198,6.34629
2.0,198,7.598633
2.0,198,8.851777
2.0,198,10.125343
2.0,198,11.372154
4.0,299,13.364098
0.0,129,14.139514
0.0,129,14.989102
0.0,129,15.79441
0.0,129,16.592394
9.0,404,19.297233
9.0,404,22.12749
9.0,404,24.963813
0.0,129,25.807689
0.0,129,26.632358
0.0,129,27.449088
0.0,129,28.306776
0.0,129,29.185024
0.0,129,30.040706
9.0,404,32.846963
0.0,129,33.654086
0.0,129,34.478794
0.0,129,35.305072
0.0,129,36.126105
0.0,129,36.908323
2.0,198,38.237514
2.0,198,39.528077
2.0,198,40.82066
2.0,198,42.121449
2.0,198,43.434261
2.0,198,44.740062
2.0,198,46.02063
2.0,198,47.305249
2.0,198,48.591878
2.0,198,49.889774
2.0,198,51.194592
2.0,198,52.480864
2.0,198,53.782304
2.0,198,55.108042
2.0,198,56.407275
2.0,198,57.689049
2.0,198,58.975664
2.0,198,60.277108
2.0,198,61.56106
2.0,198,62.85005
2.0,198,64.153801
2.0,198,65.442636
2.0,198,66.760808
2.0,198,68.046917
2.0,198,69.331547
2.0,198,70.618557
2.0,198,71.926472
2.0,198,73.223112
2.0,198,74.499659
2.0,198,75.786224
2.0,198,77.109287
2.0,198,78.407434
2.0,198,79.690721
2.0,198,80.980025
2.0,198,82.259338
2.0,198,83.565977
2.0,198,84.862536
2.0,198,86.147058
2.0,198,87.445919
2.0,198,88.752749
2.0,198,90.030522
2.0,198,91.326486
2.0,198,92.601913
2.0,198,93.92652
2.0,198,95.216656
2.0,198,96.505306
2.0,198,97.789844
2.0,198,99.087052
2.0,198,100.396975
2.0,198,101.687973
2.0,198,102.985057
2.0,198,104.292588
2.0,198,105.606526
2.0,198,106.892017
2.0,198,108.182721
2.0,198,109.466774
2.0,198,110.747948
2.0,198,112.068008
2.0,198,113.355693
2.0,198,114.643932
2.0,198,115.932486
2.0,198,117.2494
2.0,198,118.587317
2.0,198,119.87742
2.0,198,121.16806
2.0,198,122.48148
2.0,198,123.759019
2.0,198,125.077806
2.0,198,126.360689
2.0,198,127.65371
2.0,198,128.954986
2.0,198,130.234595
2.0,198,131.51815
2.0,198,132.81566
2.0,198,134.138365
2.0,198,135.407183
2.0,198,136.698271
2.0,198,137.988949
2.0,198,139.301038
2.0,198,140.582681
2.0,198,141.889627
2.0,198,143.174289
2.0,198,144.479101
2.0,198,145.795847
2.0,198,147.089797
2.0,198,148.373765
2.0,198,149.676264
2.0,198,150.998016
2.0,198,152.283326
2.0,198,153.569685
2.0,198,154.849758
2.0,198,156.173861
2.0,198,157.461696
2.0,198,158.755934
2.0,198,160.050386
2.0,198,161.344157
2.0,198,162.654385
2.0,198,163.965391
2.0,198,165.249435
2.0,198,166.542621
2.0,198,167.851968
2.0,198,169.137677
2.0,198,170.411517
2.0,198,171.698245
2.0,198,173.009068
2.0,198,174.295131
2.0,198,175.589442
2.0,198,176.87269
2.0,198,178.159296
2.0,198,179.475794
2.0,198,180.754356
2.0,198,182.050502
2.0,198,183.340782
2.0,198,184.681169
2.0,198,185.960273
2.0,198,187.237067
2.0,198,188.527548
2.0,198,189.858468
2.0,198,191.139953
2.0,198,192.413281
2.0,198,193.703264
2.0,198,194.994103
2.0,198,196.286077
2.0,198,197.581996
2.0,198,198.86556
2.0,198,200.147972
2.0,198,201.462523
2.0,198,202.7414
2.0,198,204.059314
2.0,198,205.367475
2.0,198,206.68759
2.0,198,207.956515
2.0,198,209.241654
2.0,198,210.543214
2.0,198,211.821907
9.0,404,214.552564
0.0,129,215.406724
0.0,129,216.243378
0.0,129,217.045844
0.0,129,217.857846
0.0,129,218.700119
0.0,129,219.511204
0.0,129,220.330019
0.0,129,221.168329
9.0,404,223.938457
9.0,404,226.744657
9.0,404,229.539861
9.0,404,232.352219
0.0,129,233.189088
0.0,129,234.013261
9.0,404,236.799307
0.0,129,237.647243
0.0,129,238.459043
9.0,404,241.289283
0.0,129,242.09497
0.0,129,242.895066
0.0,129,243.690642
9.0,404,246.538857
0.0,129,247.368579
0.0,129,248.169051
0.0,129,248.97267
0.0,129,249.781934
0.0,129,250.613132
9.0,404,253.447317
0.0,129,254.2913
0.0,129,255.13774
0.0,129,256.003758
0.0,129,256.792228
0.0,129,257.570232
9.0,404,260.418927
0.0,129,261.254117
0.0,129,262.058666
0.0,129,262.851023
0.0,129,263.692577
9.0,404,266.475215
0.0,129,267.299027
0.0,129,268.150109
9.0,404,270.945584
9.0,404,273.636855
0.0,129,274.441399
0.0,129,275.29897
0.0,129,276.151122
9.0,404,278.91419
9.0,404,281.74099
9.0,404,284.553699
0.0,129,285.397883
0.0,129,286.242781
0.0,129,287.04468
0.0,129,287.808906
0.0,129,288.634552
0.0,129,289.472005
0.0,129,290.327927
0.0,129,291.157752
0.0,129,291.977249
9.0,404,294.726363
0.0,129,295.549157
0.0,129,296.37114
9.0,404,299.15349
9.0,404,301.863319
0.0,129,302.673548
0.0,129,303.468399
0.0,129,304.318255
0.0,129,305.133754
0.0,129,305.949577
0.0,129,306.785823
0.0,129,307.577461
0.0,129,308.388892
0.0,129,309.2253
9.0,404,311.990469
0.0,129,312.802963
0.0,129,313.601954
0.0,129,314.403159
0.0,129,315.274685
9.0,404,318.014613
0.0,129,318.803881
0.0,129,319.644013
0.0,129,320.50774
9.0,404,323.332693
0.0,129,324.174329
0.0,129,324.986282
0.0,129,325.839159
9.0,404,328.598822
9.0,404,331.330945
0.0,129,332.167737
9.0,404,335.01501
9.0,404,337.78067
9.0,404,340.52904
0.0,129,341.368305
