#{"t_start": 1629221051.552785, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,4.190655
0.0,127,4.966058
2.0,198,6.238035
2.0,198,7.490475
2.0,198,8.743549
2.0,198,10.017121
2.0,198,11.263845
0.0,125,12.044881
9.0,404,14.788019
0.0,129,15.581932
0.0,129,16.374646
0.0,129,17.187131
0.0,129,17.991641
0.0,129,18.786377
0.0,129,19.58791
0.0,129,20.429445
0.0,129,21.285598
0.0,129,22.11328
0.0,129,22.933932
0.0,129,23.774782
0.0,129,24.625371
0.0,129,25.457496
9.0,404,28.297075
9.0,404,31.137363
0.0,129,31.981947
9.0,404,34.755874
0.0,129,35.598819
5.0,350,37.952874
2.0,198,39.243873
2.0,198,40.543598
2.0,198,41.83788
2.0,198,43.14434
2.0,198,44.453872
2.0,198,45.741818
2.0,198,47.024363
2.0,198,48.312034
2.0,198,49.603966
2.0,198,50.909346
2.0,198,52.198503
2.0,198,53.500227
2.0,198,54.827389
2.0,198,56.122712
2.0,198,57.412428
2.0,198,58.691937
2.0,198,59.982136
2.0,198,61.276448
2.0,198,62.566598
2.0,198,63.868419
2.0,198,65.157997
2.0,198,66.481694
2.0,198,67.759973
2.0,198,69.047324
2.0,198,70.335989
2.0,198,71.645221
2.0,198,72.938159
2.0,198,74.222864
2.0,198,75.509044
2.0,198,76.798957
2.0,198,78.123469
2.0,198,79.408958
2.0,198,80.697881
2.0,198,81.980672
2.0,198,83.286763
2.0,198,84.579527
2.0,198,85.870759
2.0,198,87.160863
2.0,198,88.475158
2.0,198,89.749526
2.0,198,91.045174
2.0,198,92.322984
2.0,198,93.607533
2.0,198,94.938855
2.0,198,96.226124
2.0,198,97.509685
2.0,198,98.804326
2.0,198,100.114225
2.0,198,101.405841
2.0,198,102.705147
2.0,198,104.011536
2.0,198,105.323649
2.0,198,106.606564
2.0,198,107.900474
2.0,198,109.179783
2.0,198,110.472915
2.0,198,111.787072
2.0,198,113.073074
2.0,198,114.356147
2.0,198,115.649374
2.0,198,116.964928
2.0,198,118.303739
2.0,198,119.589169
2.0,198,120.883175
2.0,198,122.203448
2.0,198,123.478477
2.0,198,124.794162
2.0,198,126.079129
2.0,198,127.370923
2.0,198,128.67679
2.0,198,129.954168
2.0,198,131.23682
2.0,198,132.529371
2.0,198,133.853128
2.0,198,135.127901
2.0,198,136.417515
2.0,198,137.704779
2.0,198,139.018633
2.0,198,140.305587
2.0,198,141.604423
2.0,198,142.892935
2.0,198,144.200322
2.0,198,145.51294
2.0,198,146.813046
2.0,198,148.087919
2.0,198,149.392085
2.0,198,150.714763
2.0,198,152.006711
2.0,198,153.292353
2.0,198,154.568493
2.0,198,155.893191
2.0,198,157.178059
2.0,198,158.475736
2.0,198,159.771967
2.0,198,161.056579
2.0,198,162.373731
2.0,198,163.651877
2.0,198,164.966097
2.0,198,166.258443
2.0,198,167.573515
2.0,198,168.860169
2.0,198,170.133044
2.0,198,171.41385
2.0,198,172.721097
2.0,198,174.014663
2.0,198,175.309598
2.0,198,176.592604
2.0,198,177.875683
2.0,198,179.192107
2.0,198,180.473095
2.0,198,181.77023
2.0,198,183.054163
2.0,198,184.396302
2.0,198,185.676797
2.0,198,186.955153
2.0,198,188.241782
2.0,198,189.536686
2.0,198,190.856463
2.0,198,192.133023
2.0,198,193.422642
2.0,198,194.712469
