#{"t_start": 1629221051.477251, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,4.266209
0.0,127,5.040592
2.0,198,6.313674
2.0,198,7.566087
2.0,198,8.819188
2.0,198,10.092742
2.0,198,11.33952
0.0,125,12.120543
0.0,129,12.928656
9.0,404,15.658276
0.0,129,16.451916
0.0,129,17.262787
0.0,129,18.067293
9.0,404,20.825015
0.0,129,21.663008
9.0,404,24.484578
9.0,404,27.315076
0.0,129,28.150118
0.0,129,29.032362
0.0,129,29.888811
0.0,129,30.718792
0.0,129,31.531711
0.0,129,32.381577
9.0,404,35.172692
5.0,350,37.557744
2.0,198,38.865079
2.0,198,40.162262
2.0,198,41.458225
2.0,198,42.752667
2.0,198,44.082864
2.0,198,45.349944
2.0,198,46.637318
2.0,198,47.928617
2.0,198,49.228379
2.0,198,50.529185
2.0,198,51.821831
2.0,198,53.112406
2.0,198,54.423176
2.0,198,55.746326
2.0,198,57.027281
2.0,198,58.301081
2.0,198,59.599296
2.0,198,60.890888
2.0,198,62.176205
2.0,198,63.474581
2.0,198,64.767838
2.0,198,66.094426
2.0,198,67.377455
2.0,198,68.675449
2.0,198,69.949353
2.0,198,71.247183
2.0,198,72.55476
2.0,198,73.845932
2.0,198,75.131934
2.0,198,76.401859
2.0,198,77.739491
2.0,198,79.039201
2.0,198,80.31327
2.0,198,81.601098
2.0,198,82.901413
2.0,198,84.186901
2.0,198,85.483468
2.0,198,86.786297
2.0,198,88.070533
2.0,198,89.374341
2.0,198,90.660025
2.0,198,91.943735
2.0,198,93.235144
2.0,198,94.566162
2.0,198,95.845461
2.0,198,97.115685
2.0,198,98.410139
2.0,198,99.729652
2.0,198,101.031321
2.0,198,102.329762
2.0,198,103.617364
2.0,198,104.927906
2.0,198,106.218463
2.0,198,107.51631
2.0,198,108.79581
2.0,198,110.087694
2.0,198,111.416389
2.0,198,112.68477
2.0,198,113.963317
2.0,198,115.254
2.0,198,116.574939
2.0,198,117.917351
2.0,198,119.202924
2.0,198,120.499362
2.0,198,121.799542
2.0,198,123.093935
2.0,198,124.408722
2.0,198,125.693806
2.0,198,126.980148
2.0,198,128.294981
2.0,198,129.575912
2.0,198,130.851175
2.0,198,132.143306
2.0,198,133.47908
2.0,198,134.747863
2.0,198,136.037679
2.0,198,137.333122
2.0,198,138.614445
2.0,198,139.92319
2.0,198,141.210988
2.0,198,142.51716
2.0,198,143.79257
2.0,198,145.126385
2.0,198,146.422876
2.0,198,147.709367
2.0,198,149.002843
2.0,198,150.332402
2.0,198,151.621565
2.0,198,152.90446
2.0,198,154.190027
2.0,198,155.475323
2.0,198,156.807463
2.0,198,158.095176
2.0,198,159.388589
2.0,198,160.6745
2.0,198,161.994899
2.0,198,163.270607
2.0,198,164.585242
2.0,198,165.87988
2.0,198,167.191183
2.0,198,168.479625
2.0,198,169.755654
2.0,198,171.042232
2.0,198,172.324011
2.0,198,173.644455
2.0,198,174.911782
2.0,198,176.198691
2.0,198,177.497402
2.0,198,178.800232
2.0,198,180.095672
2.0,198,181.381805
2.0,198,182.664937
2.0,198,183.990289
2.0,198,185.302679
2.0,198,186.577229
2.0,198,187.85989
2.0,198,189.1409
2.0,198,190.48729
2.0,198,191.766368
2.0,198,193.048889
2.0,198,194.339985
2.0,198,195.635608
2.0,198,196.903537
2.0,198,198.209065
2.0,198,199.495843
2.0,198,200.765121
2.0,198,202.081933
2.0,198,203.366838
2.0,198,204.680573
2.0,198,205.984028
2.0,198,207.293184
2.0,198,208.578173
2.0,198,209.87038
2.0,198,211.170808
2.0,200,212.478671
9.0,404,215.236666
0.0,129,216.054852
0.0,129,216.84899
0.0,129,217.658825
9.0,404,220.475556
0.0,129,221.320071
0.0,129,222.121574
0.0,129,222.904449
0.0,129,223.726183
0.0,129,224.566881
0.0,129,225.407951
0.0,129,226.236663
0.0,129,227.077153
0.0,129,227.869319
0.0,129,228.686801
0.0,129,229.558948
9.0,404,232.363712
0.0,129,233.203954
0.0,129,234.023412
9.0,404,236.825634
0.0,129,237.646518
9.0,404,240.421387
0.0,129,241.291276
0.0,129,242.105386
0.0,129,242.896937
0.0,129,243.701663
0.0,129,244.536752
0.0,129,245.363003
9.0,404,248.171947
9.0,404,250.959558
9.0,404,253.77372
0.0,129,254.620353
0.0,129,255.468399
0.0,129,256.317589
9.0,404,259.055677
0.0,129,259.908736
0.0,129,260.76422
9.0,404,263.500531
0.0,129,264.367295
0.0,129,265.190761
0.0,129,266.000657
0.0,129,266.792
0.0,129,267.630847
0.0,129,268.47343
0.0,129,269.294322
0.0,129,270.125694
9.0,404,272.837563
0.0,129,273.651076
9.0,404,276.486926
0.0,129,277.302211
9.0,404,280.062697
0.0,129,280.892069
0.0,129,281.765067
0.0,129,282.588511
9.0,404,285.41922
9.0,404,288.127996
0.0,129,288.949387
0.0,129,289.789304
0.0,129,290.65352
9.0,404,293.456574
0.0,129,294.251236
0.0,129,295.046281
0.0,129,295.890732
0.0,129,296.693606
0.0,129,297.476428
0.0,129,298.324178
9.0,404,301.059217
0.0,129,301.881234
0.0,129,302.671728
9.0,404,305.444941
0.0,129,306.256544
9.0,404,309.034708
0.0,129,309.875667
9.0,404,312.62058
0.0,129,313.429575
0.0,129,314.215608
0.0,129,315.043069
9.0,404,317.819046
0.0,129,318.614659
0.0,129,319.444091
0.0,129,320.308294
9.0,404,323.136244
0.0,129,323.978261
9.0,404,326.845488
0.0,129,327.636218
0.0,129,328.429074
9.0,404,331.15394
0.0,129,331.96768
9.0,404,334.82768
9.0,404,337.584014
0.0,129,338.451419
0.0,129,339.247785
9.0,404,342.01015
0.0,129,342.821125
0.0,129,343.639468
0.0,129,344.531988
0.0,129,345.372145
0.0,129,346.180582
0.0,129,346.992425
9.0,404,349.843577
0.0,129,350.653169
0.0,129,351.475114
9.0,404,354.242792
9.0,404,357.012706
9.0,404,359.76403
0.0,129,360.594936
0.0,129,361.469875
0.0,129,362.287219
0.0,129,363.116221
9.0,404,365.895402
9.0,404,368.632335
0.0,129,369.445503
0.0,129,370.306808
0.0,129,371.136474
0.0,129,371.936699
0.0,129,372.765046
0.0,129,373.578862
0.0,129,374.409496
0.0,129,375.250214
0.0,129,376.080806
0.0,129,376.895828
0.0,129,377.686806
9.0,404,380.540802
0.0,129,381.391382
0.0,129,382.242597
9.0,404,385.027487
9.0,404,387.733481
0.0,129,388.559627
0.0,129,389.386517
9.0,404,392.219401
0.0,129,393.032305
0.0,129,393.847603
0.0,129,394.693061
0.0,129,395.549012
0.0,129,396.386774
0.0,129,397.227149
0.0,129,398.069153
0.0,129,398.91595
0.0,129,399.725375
0.0,129,400.528844
9.0,404,403.301576
0.0,129,404.150766
9.0,404,406.932159
9.0,404,409.723304
0.0,129,410.530438
0.0,129,411.33882
9.0,404,414.167942
0.0,129,415.026848
0.0,129,415.872989
0.0,129,416.708249
0.0,129,417.510763
0.0,129,418.302576
9.0,404,421.143039
0.0,129,421.976802
0.0,129,422.812204
0.0,129,423.635854
0.0,129,424.519242
0.0,129,425.346626
0.0,129,426.145653
0.0,129,426.978486
9.0,404,429.756146
9.0,404,432.520859
0.0,129,433.341688
9.0,404,436.169986
0.0,129,437.048198
0.0,129,437.915431
0.0,129,438.774965
0.0,129,439.586044
9.0,404,442.290312
2.0,198,443.614269
0.0,129,444.446032
0.0,129,445.260542
5.0,350,447.657462
2.0,198,448.973336
0.0,129,449.821947
0.0,129,450.670453
0.0,129,451.529106
11.0,271,453.427318
0.0,129,454.218341
0.0,129,455.066212
11.0,271,456.926291
0.0,129,457.752137
0.0,129,458.588389
0.0,129,459.458563
0.0,129,460.307033
0.0,129,461.141956
0.0,129,461.961102
0.0,129,462.810704
0.0,129,463.661007
0.0,129,464.508556
11.0,271,466.361998
0.0,129,467.173692
0.0,129,468.009777
0.0,129,468.846237
11.0,271,470.766199
11.0,271,472.643768
0.0,129,473.512896
0.0,129,474.390692
0.0,129,475.24359
11.0,271,477.133758
0.0,129,477.96068
0.0,129,478.813439
0.0,129,479.681735
0.0,129,480.502402
11.0,271,482.374133
0.0,129,483.197891
0.0,129,484.075801
0.0,129,484.931231
0.0,129,485.757637
0.0,129,486.577716
11.0,271,488.424567
0.0,129,489.245795
11.0,271,491.08371
0.0,129,491.932413
0.0,129,492.762828
0.0,129,493.600247
0.0,129,494.483006
0.0,129,495.360922
11.0,271,497.215756
2.0,183,498.49461
2.0,198,499.821964
2.0,198,501.127382
2.0,198,502.446271
2.0,198,503.743064
2.0,198,505.070871
2.0,198,506.380582
2.0,198,507.684486
2.0,198,508.998066
2.0,198,510.293316
2.0,198,511.615543
2.0,198,512.920124
2.0,198,514.232571
2.0,198,515.529158
2.0,198,516.869069
2.0,198,518.186685
2.0,198,519.489023
2.0,198,520.800928
2.0,198,522.108562
2.0,198,523.449227
2.0,198,524.774385
2.0,198,526.070599
2.0,198,527.387785
2.0,198,528.716246
2.0,198,530.03104
2.0,198,531.323919
2.0,198,532.630727
2.0,198,533.937922
2.0,198,535.266229
2.0,198,536.574077
2.0,198,537.868842
2.0,198,539.176276
2.0,198,540.496943
2.0,198,541.801853
2.0,198,543.109272
2.0,198,544.427312
2.0,198,545.755302
2.0,198,547.055631
2.0,198,548.37036
2.0,198,549.694962
2.0,198,551.001982
2.0,198,552.324275
2.0,198,553.625906
2.0,198,554.933074
2.0,198,556.224767
2.0,198,557.562127
2.0,198,558.851231
2.0,198,560.150309
2.0,198,561.44678
2.0,198,562.774907
2.0,198,564.096644
2.0,198,565.407072
2.0,198,566.705669
2.0,198,568.0114
2.0,198,569.351084
2.0,198,570.650349
2.0,198,571.955198
2.0,198,573.251199
2.0,198,574.582099
2.0,198,575.887702
2.0,198,577.178441
2.0,198,578.476071
2.0,198,579.802856
2.0,198,581.095612
2.0,198,582.402736
2.0,198,583.705915
2.0,198,585.025968
2.0,198,586.343707
2.0,198,587.643769
2.0,198,588.935635
2.0,198,590.248609
2.0,198,591.577055
2.0,198,592.884608
2.0,198,594.182598
2.0,198,595.483242
2.0,198,596.801794
2.0,198,598.103231
2.0,198,599.409773
2.0,198,600.712344
2.0,198,602.019531
2.0,198,603.345395
2.0,198,604.667686
2.0,198,605.964883
2.0,198,607.253322
2.0,198,608.577146
2.0,198,609.876534
2.0,198,611.187787
2.0,198,612.49157
2.0,198,613.822083
2.0,198,615.116637
2.0,198,616.410316
2.0,198,617.712799
2.0,198,619.013278
2.0,198,620.331948
2.0,198,621.648906
2.0,198,622.950377
2.0,198,624.278573
2.0,198,625.61214
2.0,198,626.910974
2.0,198,628.215356
2.0,198,629.512917
2.0,198,630.834824
2.0,198,632.138036
2.0,198,633.440118
2.0,198,634.756389
2.0,198,636.057178
2.0,198,637.386623
2.0,198,638.69184
2.0,198,639.979882
2.0,198,641.283775
2.0,198,642.605322
2.0,198,643.921595
2.0,198,645.223716
2.0,198,646.523427
2.0,198,647.846282
2.0,198,649.147088
2.0,198,650.448373
2.0,198,651.746849
2.0,198,653.052022
2.0,198,654.401273
2.0,198,655.703604
2.0,198,657.010271
2.0,198,658.315746
2.0,198,659.642678
2.0,198,660.951023
2.0,198,662.259808
2.0,198,663.578014
2.0,198,664.895362
2.0,198,666.229933
2.0,198,667.523479
2.0,198,668.831254
2.0,198,670.128733
2.0,198,671.453335
2.0,198,672.757915
2.0,198,674.059898
2.0,198,675.376147
2.0,198,676.697377
2.0,198,678.009226
2.0,198,679.306392
2.0,198,680.610381
2.0,198,681.901026
2.0,198,683.236394
2.0,198,684.565979
2.0,198,685.866169
2.0,198,687.173177
2.0,198,688.507138
2.0,198,689.807873
2.0,198,691.113592
2.0,198,692.418488
2.0,198,693.754746
2.0,198,695.058235
2.0,198,696.355321
2.0,198,697.652625
2.0,198,698.960087
2.0,198,700.293284
2.0,198,701.591258
2.0,198,702.907185
2.0,198,704.220187
2.0,198,705.555831
2.0,198,706.851554
2.0,198,708.13691
2.0,198,709.439764
2.0,198,710.746087
2.0,198,712.042158
2.0,198,713.345772
2.0,198,714.648695
2.0,198,715.961837
2.0,198,717.28932
2.0,198,718.597755
2.0,198,719.902908
2.0,198,721.202409
2.0,198,722.527192
2.0,198,723.8237
2.0,198,725.168163
2.0,198,726.46769
2.0,198,727.794645
2.0,198,729.098479
2.0,198,730.399723
2.0,198,731.700603
2.0,198,732.995405
2.0,198,734.325887
2.0,198,735.638049
2.0,198,736.950819
2.0,198,738.255239
2.0,198,739.582563
2.0,198,740.880607
2.0,198,742.187263
2.0,198,743.480812
2.0,198,744.839599
2.0,198,746.147011
2.0,198,747.456006
2.0,198,748.767268
2.0,198,750.060399
2.0,198,751.41904
2.0,198,752.723468
2.0,198,754.019642
2.0,198,755.319072
2.0,198,756.648912
2.0,198,757.95956
2.0,198,759.254422
2.0,198,760.565913
2.0,198,761.869657
2.0,198,763.17896
2.0,198,764.509091
2.0,198,765.807032
2.0,198,767.130389
2.0,198,768.451952
2.0,198,769.745714
2.0,198,771.03993
2.0,198,772.334625
2.0,198,773.654233
2.0,198,774.963626
2.0,198,776.26187
2.0,198,777.546629
2.0,198,778.861188
2.0,198,780.164574
2.0,198,781.460404
2.0,198,782.757417
2.0,198,784.093403
2.0,198,785.438644
2.0,198,786.735539
2.0,198,788.042713
2.0,198,789.352595
2.0,198,790.685242
2.0,198,791.994894
2.0,198,793.285438
2.0,198,794.578246
2.0,198,795.877848
2.0,198,797.233853
2.0,198,798.540808
2.0,198,799.849371
2.0,198,801.145969
2.0,198,802.468807
2.0,198,803.769443
2.0,198,805.105538
2.0,198,806.417808
2.0,198,807.739505
2.0,198,809.045058
2.0,198,810.355161
2.0,198,811.651419
2.0,198,812.960135
2.0,198,814.29098
2.0,198,815.610746
2.0,198,816.921552
2.0,198,818.227463
2.0,198,819.554129
2.0,198,820.854275
2.0,198,822.157618
2.0,198,823.459404
2.0,198,824.805842
2.0,198,826.095035
2.0,198,827.390621
2.0,198,828.702188
2.0,198,830.015601
2.0,198,831.342204
2.0,198,832.644168
2.0,198,833.94647
2.0,198,835.245189
2.0,198,836.56689
2.0,198,837.876853
2.0,198,839.177359
2.0,198,840.473764
2.0,198,841.846866
2.0,198,843.155254
2.0,198,844.474521
2.0,198,845.78045
2.0,198,847.081003
2.0,198,848.416737
2.0,198,849.702721
2.0,198,851.020453
2.0,198,852.31568
2.0,198,853.651968
2.0,198,854.964683
2.0,198,856.262481
2.0,198,857.568335
2.0,198,858.898921
2.0,198,860.20996
2.0,198,861.515222
2.0,198,862.802719
2.0,198,864.128664
2.0,198,865.464211
2.0,198,866.754269
2.0,198,868.047841
2.0,198,869.350454
2.0,198,870.680842
2.0,198,871.973491
2.0,198,873.27014
2.0,198,874.567989
2.0,198,875.891059
2.0,198,877.191975
2.0,198,878.509522
2.0,198,879.804205
2.0,198,881.108811
2.0,198,882.432621
2.0,198,883.727843
2.0,198,885.040262
2.0,198,886.351129
2.0,198,887.682965
2.0,198,888.988512
2.0,198,890.302202
2.0,198,891.601195
2.0,198,892.924414
2.0,198,894.223224
2.0,198,895.529742
2.0,198,896.842402
2.0,198,898.143833
2.0,198,899.477329
2.0,198,900.77498
2.0,198,902.075261
2.0,198,903.36788
2.0,198,904.726246
2.0,198,906.029408
2.0,198,907.330387
2.0,198,908.636638
2.0,198,909.969918
2.0,198,911.285525
2.0,198,912.600456
2.0,198,913.901967
2.0,198,915.212474
2.0,198,916.544939
2.0,198,917.843264
2.0,198,919.149608
2.0,198,920.457984
2.0,198,921.793487
2.0,198,923.098442
2.0,198,924.431572
2.0,198,925.723513
2.0,198,927.027856
2.0,198,928.362404
2.0,198,929.666681
2.0,198,930.978254
2.0,198,932.282086
2.0,198,933.600791
2.0,198,934.915033
2.0,198,936.222169
2.0,198,937.518883
2.0,198,938.843667
